,text,pre,truth
4702,建筑材料工艺原理，中国建材工业出版社出版,"[('建 筑 材 料 工 艺 原 理', '中 国 建 材 工 业 出 版 社', 12)]","[('建 筑 材 料 工 艺 原 理', '建 材 工 业 出 版 社', 12)]"
4703,1998年，执导个人第一部电影《银杏树床》，从而开启了他的导演生涯，该片取材于韩国神话传说，讲述了两个相爱的年轻人由于家族问题不能在一起，死后变成两棵银杏树的故事1，姜帝圭凭借该片获得第34届韩国电影大钟奖和第17届韩国青龙电影奖最佳新人导演奖,"[('银 杏 树 床', '姜 帝 圭', 14)]","[('银 杏 树 床', '姜 帝 圭', 14)]"
4704,夏富喜，男，1984年7月毕业于西北纺织工学院自动化专业，1996年3月—1996年7月在市委党校12期中青年干部培训班学习,"[('夏 富 喜', '西 北 纺 织 工 学 院', 5)]","[('夏 富 喜', '西 北 纺 织 工 学 院', 5)]"
4705,成都华信天宇实业有限公司于2009年12月9日在龙泉驿区市场和质量监督管理局登记成立,"[('成 都 华 信 天 宇 实 业 有 限 公 司', '2009 年 12 月 9 日', 17)]","[('成 都 华 信 天 宇 实 业 有 限 公 司', '2009 年 12 月 9 日', 17)]"
4706,据中国服装网了解，比音勒芬服饰股份有限公司成立于2003年1月，2016年12月23日正式在深交所挂牌上市，股票代码为002832，股票简称为比音勒芬,"[('比 音 勒 芬', '2003 年 1 月', 17)]","[('比 音 勒 芬', '2003 年', 17)]"
4707,约翰·怀特赛尔是一位导演，主要作品有《绝地奶霸3》、《日历女郎》,"[('绝 地 奶 霸 3', '约 翰 · 怀 特 赛 尔', 14)]","[('绝 地 奶 霸 3', '约 翰 · 怀 特 赛 尔', 14)]"
4708,4分集剧情参考资料56演职员表演员表职员表参考资料73891011112131415161718192021角色介绍参考资料710892223音乐原声幕后花絮《解忧公主》作为张歆艺参演的首部古装戏，张歆艺也遇到了小小的困难,"[('解 忧 公 主', '张 歆 艺', 13)]","[('解 忧 公 主', '张 歆 艺', 13)]"
4709,关于影片这部《下流与智慧》，麦当娜原本只计划拍摄20分钟并放在网上播放，但后来因爱上戏中的角色，最终拍成81分钟的电影,"[('下 流 与 智 慧', '麦 当 娜', 14)]","[('下 流 与 智 慧', '麦 当 娜', 14)]"
4710,《恭喜恭喜》       玖月奇迹《恭喜发财》       刘德华《恭喜恭喜》       中国娃娃《恭喜你发大财》       王麟《大春联2》            大张伟《春节序曲》《步步高》《喜洋洋》《发财发福中国年》《新年》《花好月圆》等等,[],"[('恭 喜 发 财', '刘 德 华', 6)]"
4711,田纪云来的时候，是到国外访问时路过香港访问中信，中国国际信托投资公司，是经改革开放总设计师邓小平亲自倡导和批准，由荣毅仁于1979年10月4日创办,"[('荣 毅 仁', '中 国', 1)]","[('中 信', '1979 年 10 月 4 日', 17)]"
4712,《我的前半生》是1988年2月北方文艺出版社出版的图书，作者是亦舒,"[('我 的 前 半 生', '北 方 文 艺 出 版 社', 12)]","[('我 的 前 半 生', '亦 舒', 11)]"
4713,吉建明律师，南京大学法学院毕业，曾法院工作多年,"[('吉 建 明', '南 京 大 学', 5)]","[('吉 建 明', '南 京 大 学', 5)]"
4714,潍坊六八九文化传媒有限公司成立于2014年，公司前身为北京六八九动画工作室，公司位于山东省潍坊市金融服务区,"[('潍 坊 六 八 九 文 化 传 媒 有 限 公 司', '2014 年', 17)]","[('潍 坊 六 八 九 文 化 传 媒 有 限 公 司', '2014 年', 17)]"
4715,相隔三年的第四部“开心鬼”《开心鬼救开心鬼》，是当年众主创的一次回归，包括导演高志森、女主角李丽珍等，在八九十年代之交的香港人移民潮中更像是一次对于当年辉煌的缅怀(对比的则是最新的《新最佳拍档》已经没有了前两部的自信),"[('开 心 鬼 救 开 心 鬼', '高 志 森', 14)]","[('开 心 鬼 救 开 心 鬼', '高 志 森', 14)]"
4716,再会香港歌手信息许冠杰是现代粤语流行歌曲的开山鼻祖，他创造的香港口语演绎法开创了香港本地歌曲的新纪元，对粤语歌的推行和发展起到了决定性作用，同时他也是香港乐坛自作自唱的先驱,[],"[('再 会 香 港', '许 冠 杰', 6)]"
4717,分集剧情相关内容秋季的《浅草福丸旅馆》是紧接2007年初推出的第二部,[],"[('浅 草 福 丸 旅 馆', '2007', 16)]"
4718,吴少云，副教授，皖南医学院药学系主任，1985年本科毕业于皖南医学院,"[('吴 少 云', '皖 南 医 学', 5)]","[('吴 少 云', '皖 南 医 学 院', 5)]"
4719,美国56岁的女子珍妮弗·菲格历时近1个月，成功完成游泳横渡大西洋的壮举,"[('珍 妮 弗 · 菲 格', '美 国', 1)]","[('珍 妮 弗 · 菲 格', '美 国', 1)]"
4720,”灵气满满的杨蓉很快以特招生的身份进入了上海戏剧学院就读，而且在学校里结识了日后事业上的另的一位伯乐——于正,"[('杨 蓉', '上 海 戏 剧 学 院', 5)]","[('杨 蓉', '上 海 戏 剧 学 院', 5)]"
4721,《臂弯》，是歌手徐浩2015,"[('臂 弯', '徐 浩', 9)]","[('臂 弯', '徐 浩', 6)]"
4722,《盲音乐家》是十九世纪末二十世纪初俄罗斯文坛杰出的现实主义大师柯罗连科所著，本书翻译是臧传真,"[('盲 音 乐 家', '柯 罗 连 科', 11)]","[('盲 音 乐 家', '柯 罗 连 科', 11)]"
4723,后来，金朝人把宋徽宗所有写的谢表、贺词和贺诗集合成册，出了一本书，在南宋的市集上卖，居然畅销了50多年，据说南方士子人手一册,[],"[('宋 徽 宗', '金 朝', 2)]"
4724,2012年7月27日浙江卫视《中国好声音》节目，身材娇小的贵州女孩伍佳丽以张惠妹的一首高难度歌曲《一想到你呀》赢得了导师杨坤的转身，并顺利地加入杨坤团队,"[('一 想 到 你 呀', '张 惠 妹', 6), ('一 想 到 你 呀', '杨 坤', 6)]","[('一 想 到 你 呀', '张 惠 妹', 6)]"
4725,2017年，央一开年大戏由吴子牛导演《于成龙》中饰演韦采蘩，受到观众的好评,"[('于 成 龙', '吴 子 牛', 14)]","[('于 成 龙', '吴 子 牛', 14)]"
4726,《建筑师技术设计指南》是2004年中国建筑工业出版社出版的图书，作者是诺伯特·莱希纳,"[('建 筑 师 技 术 设 计 指 南', '诺 伯 特 · 莱 希 纳', 11), ('建 筑 师 技 术 设 计 指 南', '中 国 建 筑 工 业 出 版 社', 12)]","[('建 筑 师 技 术 设 计 指 南', '中 国 建 筑 工 业 出 版 社', 12)]"
4727,个人简介于洪波，男，山东烟台市人，山东师范大学教授、博士生导师，“九三学社”社员,"[('于 洪 波', '山 东 烟 台 市', 2)]","[('于 洪 波', '烟 台 市', 2)]"
4728,谢家驹，出生于 1948 年 3 月，副教授，硕士生导师,"[('谢 家 驹', '1948 年 3 月', 4)]","[('谢 家 驹', '1948 年 3 月', 4)]"
4729,高士奇（1645—1704年），字澹人，号瓶庐，又号江村,"[('高 士 奇', '1645', 4)]","[('高 士 奇', '1645', 4)]"
4730,李次生1900年入博学书院，1905年为首届毕业生,"[('李 次 生', '博 学 书 院', 5)]","[('李 次 生', '博 学 书 院', 5)]"
4731,《我去2000年》，朴树首张个人专辑，1999年1月发行,"[('我 去 2000 年', '朴 树', 6)]","[('我 去 2000 年', '朴 树', 6)]"
4732,乔金·诺阿大学生涯共得1124分，在佛罗里达大学排名历史第34位,"[('乔 金 · 诺 阿', '佛 罗 里 达', 5)]","[('乔 金 · 诺 阿', '佛 罗 里 达 大 学', 5)]"
4733,胡卫夕，深圳大学经济学硕士，互联网信徒，曾活跃于多个网络社区：长期关注信息革命给商业带来的影响，有较为丰富的网络营销实践经验，对互联网广告、社会化网络以及新媒体营销有独到的见解，对社会化媒体营销、互动营销等有较深入研究，并于2010年2月成立“加速度微营销工作室”,"[('胡 卫 夕', '深 圳 大 学', 5)]","[('胡 卫 夕', '深 圳 大 学', 5)]"
4734,另一方面，《疯狂动物城》、《功夫熊猫3》、《大鱼海棠》等爆款影片数量下滑，2016年共有13部票房破亿的动画电影，其中5部超过5亿，而2017年票房破亿影片只有10部，票房超过5亿的仅3部,"[('功 夫 熊 猫 3', '2016 年', 16)]","[('功 夫 熊 猫 3', '2016 年', 16)]"
4735,长得好看的小通行的还有张籽沐，她2岁时因一双会说话的大眼睛被著名导演王家卫选中出演《一代宗师》而为大家所熟知,"[('一 代 宗 师', '王 家 卫', 14)]","[('一 代 宗 师', '王 家 卫', 14)]"
4736,深圳市锦特尔技术有限公司于2014年8月29日在深圳市市场监督管理局登记成立,"[('深 圳 市 锦 特 尔 技 术 有 限 公 司', '2014 年 8 月 29 日', 17)]","[('深 圳 市 锦 特 尔 技 术 有 限 公 司', '2014 年 8 月 29 日', 17)]"
4737,陈艳荣  （2004-9-27）女 1957年12月27日出生， 现任中国北京中日友好医院血液科主任医师,"[('陈 艳 荣', '中 国', 1), ('陈 艳 荣', '2004 - 9 - 27', 4), ('陈 艳 荣', '1957 年 12 月 27 日', 4)]","[('陈 艳 荣', '1957 年 12 月 27 日', 4)]"
4738,沈阳中之杰流体控制系统有限公司于2007年03月27日在沈阳市大东区市场监督管理局登记成立,"[('沈 阳 中 之 杰 流 体 控 制 系 统 有 限 公 司', '2007 年 03 月 27 日', 17)]","[('沈 阳 中 之 杰 流 体 控 制 系 统 有 限 公 司', '2007 年 03 月 27 日', 17)]"
4739,《不分手的恋爱》是中国内地男歌手汪苏泷演唱的一首歌曲,"[('不 分 手 的 恋 爱', '汪 苏 泷', 6)]","[('不 分 手 的 恋 爱', '汪 苏 泷', 6)]"
4740,程大涛，浙江大学管理学博士,"[('程 大 涛', '浙 江 大 学', 5)]","[('程 大 涛', '浙 江 大 学', 5)]"
4741,杨幂为刘恺威在香港诞下爱女小糯米后，一直留院休养，2014年6月5日由老公刘恺威，及新任爷爷奶奶陪同出院,"[('杨 幂', '香 港', 2)]","[('小 糯 米', '香 港', 2)]"
4742,始建于1908年的交通银行， 110年来在加快自身发展、支持地方经济建设的同时，积极传承和弘扬雷锋精神，履行社会责任，大力开展扶贫济困、慈善捐赠、回馈社会、服务大众等各项活动，进一步凸显了勇担责任的大行形象，获得了社会多方面的广泛认可和赞誉,"[('交 通 银 行', '1908 年', 17)]","[('交 通 银 行', '1908 年', 17)]"
4743,历军，毕业于清华大学应用电子技术专业，高级工程师,"[('历 军', '清 华 大 学', 5)]","[('历 军', '清 华 大 学', 5)]"
4744,《微型发动机建模实例教程》是2007年机械工业出版社出版的图书,"[('微 型 发 动 机 建 模 实 例 教 程', '机 械 工 业 出 版 社', 12)]","[('微 型 发 动 机 建 模 实 例 教 程', '机 械 工 业 出 版 社', 12)]"
4745,《功夫影帝：李小龙传》是广东人民出版社出版的图书,"[('功 夫 影 帝 ： 李 小 龙 传', '广 东 人 民 出 版 社', 12)]","[('功 夫 影 帝 ： 李 小 龙 传', '广 东 人 民 出 版 社', 12)]"
4746,参考资料《清沐之城》1，话本小说网连载中,"[('清 沐 之 城', '话 本 小 说 网', 10)]","[('清 沐 之 城', '话 本 小 说 网', 10)]"
4747,1苏轼生卒年月：1037年1月8日-1101年8月24日简介：苏轼，字子瞻，又字和仲，号铁冠道人、东坡居士，世称苏东坡，北宋文学家、书法家、画家，“唐宋八大家”之一,"[('苏 轼', '1037 年 1 月 8 日', 4)]","[('苏 轼', '1037 年 1 月 8 日', 4)]"
4748,演职员表演员表职员表（演职员表参考资料6217）角色介绍（演职员表参考资料178）幕后花絮正午阳光出品的电视剧《欢乐颂》系列的原著作者也是阿耐，在买《欢乐颂》版权之时，制片人侯鸿亮实际是奔着改编《大江东去》去的，顺带签约了《欢乐颂》9,"[('欢 乐 颂', '阿 耐', 11)]","[('欢 乐 颂', '阿 耐', 11)]"
4749,《桥梁大师李国豪》是同济大学出版出版的图书，作者是程国政,"[('桥 梁 大 师 李 国 豪', '同 济 大 学', 12), ('桥 梁 大 师 李 国 豪', '程 国 政', 11)]","[('桥 梁 大 师 李 国 豪', '程 国 政', 11)]"
4750,这是继2014年的《布达佩斯大饭店》之后，第二部由韦斯·安德森执导的为柏林电影节开幕的电影,"[('布 达 佩 斯 大 饭 店', '2014', 16), ('布 达 佩 斯 大 饭 店', '韦 斯 · 安 德 森', 14)]","[('布 达 佩 斯 大 饭 店', '韦 斯 · 安 德 森', 14)]"
4751,北京时间7月22日，2017年国际田联钻石联赛摩纳哥站比赛，男子4*100米接力，由吴智强、谢震业、苏炳添和张培萌组成的中国男子4*100米接力队，战胜美国和加拿大等强队，以38秒19的成绩获得冠军,"[('苏 炳 添', '中 国', 1), ('谢 震 业', '中 国', 1), ('吴 智 强', '中 国', 1), ('张 培 萌', '中 国', 1)]","[('谢 震 业', '中 国', 1)]"
4752,郑培明(1899年~1927年) ，字镜秋,"[('郑 培 明', '1899 年', 4)]","[('郑 培 明', '1899 年', 4)]"
4753,段沄先生少时受家乡傀儡戏及在上海电影制片厂工作的哥哥的影响遂热爱艺术，报考上海戏剧学院，走上艺术道路的,"[('段 [UNK]', '上 海 戏 剧 学 院', 5)]","[('段 [UNK]', '上 海 戏 剧 学 院', 5)]"
4754,《中国文化十一讲》本书是著名历史学家、文化史专家、北京大学特聘教授、联合国教科文组织《人类科学文化发展史》国际编委会中国代表、中国社会科学院首批荣誉学部委员庞朴先生在北京大学讲课的讲稿,"[('庞 朴', '中 国', 1)]","[('中 国 文 化 十 一 讲', '庞 朴', 11)]"
4755,概述北京中立格林控制技术有限公司1成立于1999年，是位于北京中关村科技园区的北京市高新技术企业,"[('北 京 中 立 格 林 控 制 技 术 有 限 公 司', '1999 年', 17)]","[('北 京 中 立 格 林 控 制 技 术 有 限 公 司', '1999 年', 17)]"
4756,冷文浩，汉族，中共党员，大专文化，中级职称,"[('冷 文 浩', '汉 族', 3)]","[('文 浩', '汉 族', 3)]"
4757,基本信息中文片名：南方嘉木  国家/地区：中国  类型：剧情  制片人：王伟杰相关资料世界首部以弘扬中国茶文化为主题的纪实电影《南方嘉木》于2011年7月15日上午在安溪魏荫名茶园举行开拍仪式,"[('南 方 嘉 木', '王 伟 杰', 14)]","[('王 伟 杰', '中 国', 1)]"
4758,但是我们几乎没见到胡歌演过电影主角，但是这次有消息称胡歌将出演《白日焰火》导演刁亦男执导的《野鹅湖》，影片的灵感来源于真实新闻事件，将讲述一个小偷在被追捕的过程中绝望地寻求救赎的故事,"[('白 日 焰 火', '刁 亦 男', 14)]","[('白 日 焰 火', '刁 亦 男', 14)]"
4759,秋天，动作大片《疾速追杀2》开拍，基努·里维斯回归主演，2016年下半年登陆北美院线15,"[('疾 速 追 杀 2', '基 努 · 里 维 斯', 13)]","[('疾 速 追 杀', '基 努 · 里 维 斯', 13)]"
4760,鸿海精密工业股份有限公司：1974年，24岁的郭台铭用母亲标会来的钱和几个朋友在台湾建立一家鸿海塑料企业有限公司，一起承接塑料零件订单,"[('鸿 海 精 密 工 业 股 份 有 限 公 司', '1974 年', 17)]","[('鸿 海 精 密 工 业 股 份 有 限 公 司', '1974 年', 17)]"
4761,"薛牧 性别： 男 所属部门： 学院直属 行政职务： 南开大学信息技术科学院副院长 职称： 副研究员 学历： 硕士 所学专业： 文艺学  个人简介： (1)1989年毕业于吉林大学,获文艺学硕士学位","[('薛 牧', '吉 林 大 学', 5)]","[('薛 牧', '吉 林 大 学', 5)]"
4762,岑旭，1952年8月生，祖籍：山西运城，生于北京,"[('岑 旭', '1952 年 8 月', 4), ('岑 旭', '北 京', 2)]","[('岑 旭', '1952 年 8 月', 4)]"
4763,生平经历早年经历拓跋嗣，是北魏道武帝拓跋珪长子，母为刘贵人,"[('拓 跋 珪', '北 魏', 1)]","[('拓 跋 珪', '北 魏', 1)]"
4764,《七剑》中徐克除了试图以纪录片的形式拍摄武侠电影外，在武打设计上也做出了新的尝试，如尽量在写实、符合物理学的基础上达到传奇、凌厉的效果，而因为多位主角不会武功，在武打上也更多地利用剪辑，创造出迅捷凌厉的武打场面,"[('七 剑', '徐 克', 14)]","[('七 剑', '徐 克', 14)]"
4765,不刷《北京爱情故事》还真不知道，陈思诚在娱乐圈真是左右逢源,"[('北 京 爱 情 故 事', '陈 思 诚', 6), ('北 京 爱 情 故 事', '陈 思 诚', 13)]","[('北 京 爱 情 故 事', '陈 思 诚', 14)]"
4766,段巧云，女，毕业于宁夏医学院临床医学系，主治医师,"[('段 巧 云', '宁 夏 医 学 院', 5)]","[('段 巧 云', '宁 夏 医 学 院', 5)]"
4767,《什刹海的老字号和特色店》是当代中国出版社出版的图书，作者是于永昌 、于飞江,"[('什 刹 海 的 老 字 号 和 特 色 店', '当 代 中 国 出 版 社', 12), ('什 刹 海 的 老 字 号 和 特 色 店', '于 飞 江', 11), ('什 刹 海 的 老 字 号 和 特 色 店', '于 永 昌', 11)]","[('什 刹 海 的 老 字 号 和 特 色 店', '当 代 中 国 出 版 社', 12)]"
4768,演员李栋旭在《江口的故事》中，演绎热血男子汉景泰,"[('江 口 的 故 事', '李 栋 旭', 13)]","[('江 口 的 故 事', '李 栋 旭', 13)]"
4769,之后栗山千明又出演了三池崇史的《妖怪大战争》等影片，继续在不同类型的角色中磨练自己的演技,"[('妖 怪 大 战 争', '三 池 崇 史', 14), ('妖 怪 大 战 争', '栗 山 千 明', 13)]","[('妖 怪 大 战 争', '三 池 崇 史', 14)]"
4770,上海易丰物流有限公司成立于2002年，主营国内国际物流、国内国际搬家、仓储加工配送、轿车托运等服务,"[('上 海 易 丰 物 流 有 限 公 司', '2002 年', 17)]","[('上 海 易 丰 物 流 有 限 公 司', '2002 年', 17)]"
4771,《求知如采金》是2001年人民教育出版社出版的图书，作者是人民教育出版社中学语文室,"[('求 知 如 采 金', '人 民 教 育 出 版 社', 12), ('求 知 如 采 金', '人 民 教 育 出 版 社 中 学 语 文 室', 11)]","[('求 知 如 采 金', '人 民 教 育 出 版 社', 12)]"
4772,章子怡已经成为国际巨星，她毕业于中央戏剧学院，当年她在上学的时候就被张艺谋选中，当时张艺谋在导演界可是风生水起，将巩俐捧成了一线大腕，让她出演了电影《我的父亲母亲》，这部电影让章子怡有了名气，而且还获了奖，后来又出演了李安导演的《卧虎藏龙》，真的成为了一个明星,"[('章 子 怡', '中 央 戏 剧 学 院', 5)]","[('章 子 怡', '中 央 戏 剧 学 院', 5)]"
4773,京师大学堂是当时中国最高学府和最高教育行政机关，因此很多学者（如胡适、冯友兰、季羡林等）认为，北京大学是中国历代太学（国子监、国子学）的继承者，是古代最高学府在现代的延续，甚至认为北大校史应从汉朝太学算起,"[('胡 适', '中', 1)]","[('季 羡 林', '中 国', 1)]"
4774,杨幂在接演了于正的《宫锁心玉》后，杨幂可谓是尝到了“一夜爆红”的滋味，这位以前也只是在多部电视剧中”打打酱油“的小演员迅速成为当下炙手可热的女星，随之也迎来了网友们的各种吐槽和抹黑，但是越有争议，杨幂的人气就越高,"[('宫 锁 心 玉', '杨 幂', 13)]","[('宫 锁 心 玉', '杨 幂', 13)]"
4775,1984年，李安从纽约大学毕业，取得硕士学位，开始了“家里蹲”的生活,"[('李 安', '纽 约 大 学', 5)]","[('李 安', '纽 约 大 学', 5)]"
4776,李兰迪在主演的《无心法师》和《你好，旧时光》受到了很多的关注，并且也得到了大众好评,"[('无 心 法 师', '李 兰 迪', 13), ('你 好 ， 旧 时 光', '李 兰 迪', 13)]","[('你 好 ， 旧 时 光', '李 兰 迪', 13)]"
4777,《科技统计学》是1994年中国人民大学出版社出版的图书，作者是孙学范,"[('科 技 统 计 学', '中 国 人 民 大 学 出 版 社', 12)]","[('科 技 统 计 学', '中 国 人 民 大 学 出 版 社', 12)]"
4778,朱仓字云卿，什邡人,"[('朱 仓', '什 [UNK]', 2)]","[('朱 仓', '什 [UNK]', 2)]"
4779,另一部值得反复阅读的名著是《傲慢与偏见》，这是英国很著名的作家简·奥斯汀的代表作，虽然是一部讲述爱情的故事，却在字里行间透露出十九世纪初的英国文化，人与人之间的冷暖关系，人物刻画明显，将两个原本对对方有误解的小年轻作为主线展开其他的故事，偏见与傲慢的性格和行为特征描写的具体而深刻，最后两个人又经过很多波折才逐步消除的误会与隔阂，转变的过程很值得一看,"[('简 · 奥 斯 汀', '英 国', 1)]","[('简 · 奥 斯 汀', '英 国', 2)]"
4780,广东德昌电机有限公司于2003年11月24日在深圳市市场监督管理局登记成立,"[('广 东 德 昌 电 机 有 限 公 司', '2003 年 11 月 24 日', 17)]","[('广 东 德 昌 电 机 有 限 公 司', '2003 年 11 月 24 日', 17)]"
4781,王洁，毕业于山东师范大学 ，就职于济南大学体育学院1,"[('王 洁', '山 东 师 范 大 学', 5)]","[('王 洁', '山 东 师 范 大 学', 5)]"
4782,基本资料姓名：陈世伦  性别：男  科室：血液肿瘤科  职称：主任医师  毕业院校：首都医科大学擅长疾病擅长诊治各种贫血，白血病，特别是对多发性骨髓瘤有较丰富的经验,"[('陈 世 伦', '首 都 医 科 大 学', 5)]","[('陈 世 伦', '首 都 医 科 大 学', 5)]"
4783,当然，明朝内阁首辅虽不能说数不胜数，但也多达数十位，李春芳充其量也就是其中之一，更何况他还没有夏言、严嵩、徐阶、高拱、张居正这些人出名,"[('李 春 芳', '明 朝', 1)]","[('严 嵩', '明 朝', 1)]"
4784,中芯国际2000年成立，四年时间完成上市幵盈利,"[('中 芯 国 际', '2000 年', 17)]","[('中 芯 国 际', '2000 年', 17)]"
4785,2001年，周星驰的《少林足球》取代成龙的《警察故事4之简单任务》，成为香港电影史上港片新的票房冠军，踏上巅峰,"[('少 林 足 球', '2001', 16)]","[('少 林 足 球', '2001 年', 16)]"
4786,同时担任该剧制片人的刘建华透露，《代理县长》将由拍摄过《红旗飘飘》《南粤刑侦档案》《卧底将军》等影视剧执行导演，《爱一次》《茶魂》《苗寨情缘》《情定北塘湾》等影视剧导演导演史震飞执导，力邀国内明星大腕倾情演绎，非常值得期待,"[('代 理 县 长', '史 震 飞', 14), ('茶 魂', '史 震 飞', 14), ('苗 寨 情 缘', '史 震 飞', 14), ('情 定 北 塘 湾', '史 震 飞', 14)]","[('代 理 县 长', '史 震 飞', 14)]"
4787,上海博科供应链管理系统有限公司于2011年04月19日在普陀区市场监管局登记成立,"[('上 海 博 科 供 应 链 管 理 系 统 有 限 公 司', '2011 年 04 月 19 日', 17)]","[('上 海 博 科 供 应 链 管 理 系 统 有 限 公 司', '2011 年 04 月 19 日', 17)]"
4788,其中《三国志通俗演义》（又称《三国演义》）是罗贯中的力作，这部长篇小说对后世文学创作影响深远,"[('三 国 演 义', '罗 贯 中', 11), ('三 国 志 通 俗 演 义', '罗 贯 中', 11)]","[('三 国 演 义', '罗 贯 中', 11)]"
4789,《探寻古罗马文明》是2008年11月1日商务印书馆出版的图书，作者是阿德金斯,"[('探 寻 古 罗 马 文 明', '商 务 印 书 馆', 12)]","[('探 寻 古 罗 马 文 明', '商 务 印 书 馆', 12)]"
4790,《超级容易学电脑：网上买卖乐陶陶（附光盘）》是2007年8月1日机械工业出版社出版的图书,"[('超 级 容 易 学 电 脑 ： 网 上 买 卖 乐', '机 械 工 业 出 版 社', 12)]","[('超 级 容 易 学 电 脑 ： 网 上 买 卖 乐 陶 陶 （ 附 光 盘 ）', '机 械 工 业 出 版 社', 12)]"
4791,据导演许秦豪透露，2001年时自己就计划将《危险关系》拍成同名电影，当时男女主角选定了张国荣和张曼玉，遗憾的是就在影片准备开拍时张国荣突然离世，导致影片被搁浅,"[('危 险 关 系', '许 秦 豪', 14)]","[('危 险 关 系', '许 秦 豪', 14)]"
4792,2015年，陆诗雨先后执导了惊悚悬疑电影《半夜叫你别回头》和《妖夜荒踪》1,"[('妖 夜 荒 踪', '陆 诗 雨', 14), ('半 夜 叫 你 别 回 头', '陆 诗 雨', 14)]","[('半 夜 叫 你 别 回 头', '陆 诗 雨', 14)]"
4793,1983年，她发布由中岛美雪单曲改编的《漫步人生路》，在意味上和徐小凤2年后的《顺流逆流》相近，却更为通达豁然：在你身边 路虽远未疲倦伴你漫行 一段接一段越过高峰 另一峰却又见目标推远 让理想永远在前面路纵崎岖 亦不怕受磨练愿一生中 苦痛快乐也体验愉快悲哀 在身边转又转风中赏雪 雾里赏花 快乐回旋毋用计较 快欣赏身边美丽每一天还愿确信 美景良辰在脚边愿将欢笑声盖掩苦痛那一面悲也好 喜也好每天找到新发现让疾风吹呀吹尽管给我俩考验小雨点 放心洒早已决心向着前肉身的痛楚，精神的压抑，都融成一句“愿将欢笑声，盖掩苦痛那一面，悲也好，喜也好，每天找到新发现”,"[('漫 步 人 生 路', '中 岛 美 雪', 6), ('漫 步 人 生 路', '中 岛 美 雪', 9)]","[('漫 步 人 生 路', '中 岛 美 雪', 9)]"
4794,《来吧，我们一起发现河流》是2010年5月1日广西美术出版社出版的图书，作者是（德）敏特-柯尼西,"[('来 吧 ， 我 们 一 起 发 现 河 流', '广 西 美 术 出 版 社', 12)]","[('来 吧 ， 我 们 一 起 发 现 河 流', '广 西 美 术 出 版 社', 12)]"
4795,《唱一遍一遍》是中国台湾男歌手费玉清的同名专辑中的一首主打歌曲,"[('唱 一 遍 一 遍', '费 玉 清', 6)]","[('唱 一 遍 一 遍', '费 玉 清', 6)]"
4796,《拉家常说力学》是2008年高等教育出版社出版的图书，由高等教育出版社编著,"[('拉 家 常 说 力 学', '高 等 教 育', 12)]","[('拉 家 常 说 力 学', '高 等 教 育 出 版 社', 12)]"
4797,眉山市神果环球食品有限公司于2014年4月10日在眉山市青神县工商行政管理局登记成立,"[('眉 山 市 神 果 环 球 食 品 有 限 公 司', '2014 年 4 月 10 日', 17)]","[('眉 山 市 神 果 环 球 食 品 有 限 公 司', '2014 年 4 月 10 日', 17)]"
4798,玉树藏族自治州江河源生态环保有限责任公司于1999年12月28日在青海省玉树州工商行政管理局登记成立,"[('玉 树 藏 族 自 治 州 江 河 源 生 态 环 保 有 限 责 任 公 司', '1999 年 12 月 28 日', 17)]","[('玉 树 藏 族 自 治 州 江 河 源 生 态 环 保 有 限 责 任 公 司', '1999 年 12 月 28 日', 17)]"
4799,3.霍尊《卷珠帘》这是一首绝对的彻底的中国风歌曲，无论词曲都非常优美,"[('卷 珠 帘', '霍 尊', 6)]","[('卷 珠 帘', '霍 尊', 6)]"
4800,周星驰至今仍为人津津乐道的电影，比如《唐伯虎点秋香》《大话西游》《大内密探零零发》《家有喜事》以及《喜剧之王》等，都是在春节期间为观众献上的贺岁影片，大多都入选了香港最卖座电影的行列,"[('喜 剧 之 王', '周 星 驰', 13), ('唐 伯 虎 点 秋 香', '周 星 驰', 13)]","[('唐 伯 虎 点 秋 香', '周 星 驰', 13)]"
4801,作者其他作品梦回大清系列：《清梦奇缘》 ，中国三峡出版社 2007,"[('清 梦 奇 缘', '中 国 三 峡 出 版 社', 12)]","[('清 梦 奇 缘', '中 国 三 峡 出 版 社', 12)]"
4802,该剧编剧黄鉴在创作中充分结合了自己真实的陪护经历，该剧总导演龚若飞则透露，《慢慢地陪着你走》不仅真实、接地气，更将是一部颇具现实意义的电视剧,"[('慢 慢 地 陪 着 你 走', '龚 若 飞', 14)]","[('慢 慢 地 陪 着 你 走', '龚 若 飞', 14)]"
4803,南京医药股份有限公司成立于1951年，于1996年在上海证交所上市，是国内医药流通类首家上市公司,"[('南 京 医 药 股 份 有 限 公 司', '1951 年', 17)]","[('南 京 医 药 股 份 有 限 公 司', '1951 年', 17)]"
4804,《上海画册》是2009年中国社会科学出版社出版的图书,"[('上 海 画 册', '中 国 社 会 科 学 出 版 社', 12)]","[('上 海 画 册', '中 国 社 会 科 学 出 版 社', 12)]"
4805,《盲人和一位女子去渡海》，作家歌手钟立风为你解开情事密码、谱写民谣哲学,"[('盲 人 和 一 位 女 子 去 渡 海', '钟 立 风', 9)]","[('盲 人 和 一 位 女 子 去 渡 海', '钟 立 风', 6)]"
