,text,pre,truth
1350,《国际商事仲裁资料精选》是2004年知识产权出版社出版的图书，作者是宋连斌、林一飞,"[('国 际 商 事 仲 裁 资 料 精 选', '林 一 飞', 11), ('国 际 商 事 仲 裁 资 料 精 选', '宋 连 斌', 11), ('国 际 商 事 仲 裁 资 料 精 选', '知 识 产 权 出 版 社', 12)]","[('国 际 商 事 仲 裁 资 料 精 选', '林 一 飞', 11), ('国 际 商 事 仲 裁 资 料 精 选', '宋 连 斌', 11), ('国 际 商 事 仲 裁 资 料 精 选', '知 识 产 权 出 版 社', 12)]"
1351,《燕赵刑警》是30集警匪电视剧，由易晓钟执导，张华、陈叔清等主演,"[('燕 赵 刑 警', '易 晓 钟', 14)]","[('燕 赵 刑 警', '陈 叔 清', 13), ('燕 赵 刑 警', '易 晓 钟', 14), ('燕 赵 刑 警', '张 华', 13)]"
1352,同样情况的还有菅纫姿、朱亚文、李佳航等人主演的《合伙人》早在去年一月份就杀青，直到现在也没机会播出,"[('合 伙 人', '李 佳 航', 13), ('合 伙 人', '菅 纫 姿', 13), ('合 伙 人', '朱 亚 文', 13)]","[('合 伙 人', '李 佳 航', 13), ('合 伙 人', '菅 纫 姿', 13), ('合 伙 人', '朱 亚 文', 13)]"
1353,《生命向前》作者：[美]迈克尔海厄特 / [美]丹尼尔哈卡维出版社：北京联合出版公司出版年月：2017-6《生命向前》堪称一本引爆自我管理意识变革的人生规划书,"[('生 命 向 前', '北 京 联 合 出 版 公 司', 12), ('生 命 向 前', '[ 美 ] 迈 克 尔 海 厄 特', 11), ('生 命 向 前', '[ 美 ] 丹 尼 尔 哈 卡 维', 11)]","[('生 命 向 前', '北 京 联 合 出 版 公 司', 12), ('生 命 向 前', '[ 美 ] 迈 克 尔 海 厄 特', 11), ('生 命 向 前', '[ 美 ] 丹 尼 尔 哈 卡 维', 11)]"
1354,《中国历代文论选·第4册》是上海古籍出版的图书，作者是郭绍虞,"[('中 国 历 代 文 论 选 · 第 4 册', '郭 绍 虞', 11), ('中 国 历 代 文 论 选 · 第 4 册', '上 海 古 籍', 12)]","[('郭 绍 虞', '中 国', 1), ('中 国 历 代 文 论 选 · 第 4 册', '郭 绍 虞', 11), ('中 国 历 代 文 论 选 · 第 4 册', '上 海 古 籍', 12)]"
1355,《日本的社会与文化》一书由[日]伊藤公雄 / 井上俊 所著，世界知识出版社出版发行,"[('日 本 的 社 会 与 文 化', '世 界 知 识 出 版 社', 12), ('日 本 的 社 会 与 文 化', '井 上 俊', 11), ('日 本 的 社 会 与 文 化', '伊 藤 公 雄', 11)]","[('日 本 的 社 会 与 文 化', '世 界 知 识 出 版 社', 12), ('日 本 的 社 会 与 文 化', '井 上 俊', 11), ('日 本 的 社 会 与 文 化', '伊 藤 公 雄', 11)]"
1356,2011年陈思成自导自演电视剧《北京爱情故事》，另外两位男主演就是士兵帮的好兄弟李晨、张译,"[('北 京 爱 情 故 事', '陈 思 成', 14), ('北 京 爱 情 故 事', '陈 思 成', 13)]","[('北 京 爱 情 故 事', '陈 思 成', 14), ('北 京 爱 情 故 事', '李 晨', 13), ('北 京 爱 情 故 事', '张 译', 13)]"
1357,书单中，杨绛先生在96岁高龄时创作的充满哲思与意趣的散文集《走到人生边上》、被誉为侦探小说女王的英国作家阿加莎·克里斯蒂的《无人生还》、毕淑敏的《红处方》、高尔基的长篇小说《母亲》等10本图书榜上有名,[],"[('阿 加 莎 · 克 里 斯 蒂', '英 国', 2), ('走 到 人 生 边 上', '杨 绛', 11), ('红 处 方', '毕 淑 敏', 11)]"
1358,1.范冰冰范冰冰，1981年9月16日出生于山东青岛，华语影视女演员、制片人、流行歌手，毕业于上海师范大学谢晋影视艺术学院,"[('范 冰 冰', '上 海 师 范 大 学 谢 晋 影 视 艺 术 学 院', 5)]","[('范 冰 冰', '1981 年 9 月 16 日', 4), ('范 冰 冰', '上 海 师 范 大 学 谢 晋 影 视 艺 术 学 院', 5), ('范 冰 冰', '山 东 青 岛', 2)]"
1359,《大国医》是由吴子牛执导，赵文瑄、徐帆领衔主演的民国女性励志题材剧,"[('大 国 医', '吴 子 牛', 14)]","[('大 国 医', '赵 文 瑄', 13), ('大 国 医', '吴 子 牛', 14), ('大 国 医', '徐 帆', 13)]"
1360,情飘飘，邓丽君《爱情更美丽》专辑里的歌曲，由林煌坤作词,"[('情 飘 飘', '爱 情 更 美 丽', 7), ('情 飘 飘', '林 煌 坤', 8)]","[('情 飘 飘', '爱 情 更 美 丽', 7), ('情 飘 飘', '林 煌 坤', 8), ('情 飘 飘', '邓 丽 君', 6)]"
1361,心凌，扮演者姜瑞佳，性别：女出生：1991年3月8日籍贯：山东省济南市大学：上海戏剧学院- 2008年入学- 表演系2010年 电影《山楂树之恋》 饰演 魏红 导演：张艺谋 合作演员：周冬雨 窦骁 2010年 电影 《飞天》 导演：王珈 沈东 合作演员：刘之冰 牛莉 李幼斌 ，后来客串《爱情公寓2》，心脏病发作偶遇关谷，一心向着关谷的单纯少女,"[('山 楂 树 之 恋', '张 艺 谋', 14)]","[('山 楂 树 之 恋', '窦 骁', 13), ('山 楂 树 之 恋', '张 艺 谋', 14), ('山 楂 树 之 恋', '周 冬 雨', 13)]"
1362,这一只林中鸟相关介绍葛林的热门单曲《林中鸟》由高进做词、曲，桑爱担任发行人，王烨扬担任企划，看见音乐（北京）有限公司发行,"[('林 中 鸟', '高 进', 8), ('林 中 鸟', '高 进', 9)]","[('林 中 鸟', '高 进', 8), ('林 中 鸟', '高 进', 9), ('林 中 鸟', '葛 林', 6)]"
1363,从《风吹麦浪》再到《向往》，李健悠远纯净的声音就像每个人心中的一片净土，这种浅唱低吟及漂亮的尾音醉倒听众（《北京晚报》评）,"[('向 往', '李 健', 6), ('风 吹 麦 浪', '李 健', 6)]","[('风 吹 麦 浪', '李 健', 8), ('向 往', '李 健', 6), ('风 吹 麦 浪', '李 健', 6)]"
1364,《幼儿必背古诗词（中班）》是2001年华东师范大学出版社出版的图书，作者是高克勤，龚娟,"[('幼 儿 必 背 古 诗 词 （ 中 班 ）', '高 克 勤', 11), ('幼 儿 必 背 古 诗 词 （ 中 班 ）', '龚 娟', 11), ('幼 儿 必 背 古 诗 词 （ 中 班 ）', '华 东 师 范 大 学 出 版 社', 12)]","[('幼 儿 必 背 古 诗 词 （ 中 班 ）', '高 克 勤', 11), ('幼 儿 必 背 古 诗 词 （ 中 班 ）', '龚 娟', 11), ('幼 儿 必 背 古 诗 词 （ 中 班 ）', '华 东 师 范 大 学 出 版 社', 12)]"
1365,杜正喜，男，汉族，1962年10月出生，甘肃武威人，大学学历，中共党员,"[('杜 正 喜', '汉 族', 3), ('杜 正 喜', '甘 肃 武 威', 2), ('杜 正 喜', '1962 年 10 月', 4)]","[('喜', '汉 族', 3), ('杜 正 喜', '汉 族', 3), ('杜 正 喜', '甘 肃 武 威', 2)]"
1366,王富，男，1974年2月出生，苗族，湖南麻阳人，大学学历，1992年7月参加工作，1995年8月加入中国共产党，现任中共洪江市委常委、组织部部长、统战部部长，市总工会主席,"[('王 富', '苗 族', 3)]","[('王 富', '1974 年 2 月', 4), ('王 富', '湖 南 麻 阳', 2), ('王 富', '苗 族', 3)]"
1367,2演艺经历1993年，邱心志出演了第一部电视连续剧，与关继威、况明洁合作出演了古装喜剧《大太监与小木匠》，饰演朱由校（明熹宗）,"[('大 太 监 与 小 木 匠', '况 明 洁', 13), ('大 太 监 与 小 木 匠', '关 继 威', 13)]","[('大 太 监 与 小 木 匠', '况 明 洁', 13), ('大 太 监 与 小 木 匠', '1993 年', 16), ('大 太 监 与 小 木 匠', '关 继 威', 13)]"
1368,3、《新情深深雨濛濛》从2016年开始，网络上就一直有传将翻拍经典琼瑶剧《情深深雨濛濛》，而女主剧依萍的扮演者就是当红小花赵丽颖，这一传言早已被证实，这次翻拍经典很多人为颖宝捏了一把汗，毕竟经典很难被超越，有对比就会有伤害，当初主演的赵薇、苏有朋、林心如都已经成一线明星了,[],[]
1369,如果简单地介绍，赵振王是一个诗人，男性，云南人，生于六十年代，彝族,"[('赵 振 王', '云 南', 2), ('赵 振 王', '彝 族', 3)]","[('赵 振 王', '云 南', 2), ('赵 振 王', '彝 族', 3), ('赵 振 王', '六 十 年 代', 4)]"
1370,《仅仅是朋友？》是由金赵光秀执导的喜剧片，李济勋、延宇振参加演出,"[('仅 仅 是 朋 友 ？', '李 济 勋', 13), ('仅 仅 是 朋 友 ？', '延 宇 振', 13), ('仅 仅 是 朋 友 ？', '金 赵 光 秀', 14)]","[('仅 仅 是 朋 友', '延 宇 振', 13), ('仅 仅 是 朋 友', '金 赵 光 秀', 14), ('仅 仅 是 朋 友', '李 济 勋', 13)]"
1371,阿杜，2000年到2002年的阿杜可以说红到发紫，《天黑》、《坚持到底》、《哈罗》、《他一定很爱你》当年大街小巷放的都是他的歌，可惜在后来的日子里，他的歌曲曲风，他的歌听的人越来越少,"[('哈', '阿 杜', 6), ('坚 持 到 底', '阿 杜', 6), ('他 一 定 很 爱 你', '阿 杜', 6), ('天 黑', '阿 杜', 6)]","[('坚 持 到 底', '阿 杜', 6), ('他 一 定 很 爱 你', '阿 杜', 6), ('天 黑', '阿 杜', 6)]"
1372,《橱窗外的小孩》是台湾歌手于台烟演唱的一首单曲，该曲收录在专辑《空白录音带》里,"[('橱 窗 外 的 小 孩', '于 台 烟', 6), ('橱 窗 外 的 小 孩', '空 白 录 音 带', 7)]","[('橱 窗 外 的 小 孩', '于 台 烟', 6), ('橱 窗 外 的 小 孩', '空 白 录 音 带', 7), ('空 白 录 音 带', '于 台 烟', 6)]"
1373,《黑的意念》是歌手黄立行的专辑名称，专辑中收录8首全新创作+1首重唱“忙与盲”+1首与哥哥黄立成合唱的“缘投与阿丑2004”,"[('黑 的 意 念', '黄 立 行', 6)]","[('缘 投 与 阿 丑 2004', '黑 的 意 念', 7), ('缘 投 与 阿 丑 2004', '黄 立 行', 6), ('黑 的 意 念', '黄 立 行', 6)]"
1374,吴艳玲 女，汉族，1964年2月23日生，东北师范大学政治系毕业，法学硕士学位，齐齐哈尔大学马克思主义学院副教授,"[('吴 艳 玲', '1964 年 2 月 23 日', 4), ('吴 艳 玲', '东 北 师 范 大 学', 5), ('吴 艳 玲', '汉 族', 3)]","[('吴 艳 玲', '1964 年 2 月 23 日', 4), ('吴 艳 玲', '东 北 师 范 大 学', 5), ('吴 艳 玲', '汉 族', 3)]"
1375,基本信息歌曲：《谁说你可以》 　　　歌手：萧煌奇　　语言：国语　　　所属专辑：《好好先生》　　发行日期：2013,"[('谁 说 你 可 以', '萧 煌 奇', 6), ('谁 说 你 可 以', '好 好 先 生', 7), ('好 好 先 生', '萧 煌 奇', 6)]","[('谁 说 你 可 以', '萧 煌 奇', 6), ('谁 说 你 可 以', '好 好 先 生', 7), ('好 好 先 生', '萧 煌 奇', 6)]"
1376,申臻炳，女，汉族，1980年2月出生，凌云县泗城镇人，2000年8月参加工作，广西师范学院毕业，在职本科学历,"[('申 臻 炳', '汉 族', 3), ('申 臻 炳', '凌 云 县 泗 城 镇', 2), ('申 臻 炳', '广 西 师 范 学 院', 5), ('申 臻 炳', '1980 年 2 月', 4)]","[('申 臻 炳', '汉 族', 3), ('申 臻 炳', '凌 云 县 泗 城 镇', 2), ('申 臻 炳', '1980 年 2 月', 4)]"
1377,歌曲简介《错爱你的女人》歌手：杨林所属专辑：玫瑰情话发行年代：1993年唱片公司：宝丽金唱片歌曲相关介绍：1990年代的杨林展现她惊艳群雄的风华魅力，性感妩媚地唱出《情人》、《玫瑰情话》,"[('错 爱 你 的 女 人', '玫 瑰 情 话', 7), ('错 爱 你 的 女 人', '杨 林', 6)]","[('玫 瑰 情 话', '杨 林', 6), ('错 爱 你 的 女 人', '玫 瑰 情 话', 7), ('错 爱 你 的 女 人', '杨 林', 6)]"
1378,刘浪浪，28岁，湖南长沙人，大学毕业于湘潭大学旅游管理专业，硕士毕业于云南师范大学人文地理学，主攻旅游规划,"[('刘 浪 浪', '湖 南 长 沙', 2), ('刘 浪 浪', '湘 潭 大 学', 5)]","[('刘 浪 浪', '云 南 师 范 大 学', 5), ('刘 浪 浪', '湖 南 长 沙', 2), ('刘 浪 浪', '湘 潭 大 学', 5)]"
1379,《三十岁的女人》是谭维维演唱的歌曲，由赵雷作词作曲原唱,"[('三 十 岁 的 女 人', '赵 雷', 8), ('三 十 岁 的 女 人', '赵 雷', 9)]","[('三 十 岁 的 女 人', '赵 雷', 6), ('三 十 岁 的 女 人', '赵 雷', 8), ('三 十 岁 的 女 人', '赵 雷', 9)]"
1380,个人简历刘素军，1981年出生于河北省平山县，民盟成员，2004年毕业于石家庄经济学院，工商管理硕士教育学博士,"[('刘 素 军', '河 北 省 平 山 县', 2), ('刘 素 军', '1981 年', 4), ('刘 素 军', '石 家 庄 经 济 学 院', 5)]","[('刘 素 军', '河 北 省 平 山', 2), ('刘 素 军', '1981 年', 4), ('刘 素 军', '石 家 庄 经 济 学 院', 5)]"
1381,艾尼瓦尔·吐尔逊，男，维族，1956年11月3日生，人，1975年2月入党，1972年10月参加工作，学历：在职大专（1992年7月毕业于西安陆军学院军事专业），现任疏勒县人大党组成员、副主任（正县级）,"[('艾 尼 瓦 尔 · 吐 尔 逊', '1956 年 11 月 3 日', 4), ('艾 尼 瓦 尔 · 吐 尔 逊', '维 族', 3)]","[('艾 尼 瓦 尔 · 吐 尔 逊', '1956 年 11 月 3 日', 4), ('艾 尼 瓦 尔 · 吐 尔 逊', '西 安 陆 军 学 院', 5), ('艾 尼 瓦 尔 · 吐 尔 逊', '维 族', 3)]"
1382,《语石校注》是1995年今日中国出版社出版的图书，作者是叶昌炽,"[('语 石 校 注', '叶 昌 炽', 11), ('语 石 校 注', '今 日 中 国 出 版 社', 12)]","[('叶 昌 炽', '中 国', 1), ('语 石 校 注', '叶 昌 炽', 11), ('语 石 校 注', '今 日 中 国 出 版 社', 12)]"
1383,人物简介郭盛力，字之翼，号一墨斋主，祖籍河南沁阳，1947年生于西安，毕业于西安美术学院，国家高级美术师,"[('郭 盛 力', '西 安 美 术 学 院', 5), ('郭 盛 力', '西 安', 2), ('郭 盛 力', '1947 年', 4)]","[('郭 盛 力', '西 安 美 术 学 院', 5), ('郭 盛 力', '西 安', 2), ('郭 盛 力', '1947 年', 4)]"
1384,《我们结婚吧》是付辛博演唱的一首歌曲，都智文作曲，浅紫作词,"[('我 们 结 婚 吧', '浅 紫', 8), ('我 们 结 婚 吧', '付 辛 博', 6), ('我 们 结 婚 吧', '都 智 文', 9)]","[('我 们 结 婚 吧', '浅 紫', 8), ('我 们 结 婚 吧', '付 辛 博', 6), ('我 们 结 婚 吧', '都 智 文', 9)]"
1385,《银花飞》是周璇演唱的歌曲，任慕云作词，严华作曲，声音稚嫩清脆,"[('银 花 飞', '任 慕 云', 8), ('银 花 飞', '严 华', 9)]","[('银 花 飞', '任 慕 云', 8), ('银 花 飞', '严 华', 9), ('银 花 飞', '周 璇', 6)]"
1386,《宝贝》由张一白总监制，谢定国导演执导，喻佳丽、宣言主演，青春作家辛夷坞作为微电影青春代言人并为此部写下青春寄语“小时候觉得离家出走很敢，长大后才知道那其实很怂，走出父母的视野，却永远走不出他们的心”“伤害最爱自己的人，只不过是仗着他爱你，向来都与勇敢无关”，《宝贝》中喻佳丽扮演一个富家女，但剧中的佳丽虽“身处豪门”却只是养女，当其得知自己的身世后离家出走从而上演的惊心动魄、曲折离奇的故事,"[('宝 贝', '谢 定 国', 14)]","[('宝 贝', '喻 佳 丽', 13), ('宝 贝', '宣 言', 13), ('宝 贝', '谢 定 国', 14)]"
1387,崔琳，女，汉族，出生于1973年9月，1996年参加工作，毕业于首都师范大学音乐学院，文学硕士学位，现任河北科技师范学院艺术学院副院长，教授，秦皇岛市第十二、十三届政协委员，河北省音乐家协会会员，国际合唱艺术研究中心专家顾问，秦皇岛市合唱协会副会长,"[('崔 琳', '汉 族', 3), ('崔 琳', '首 都 师 范 大 学', 5)]","[('崔 琳', '汉 族', 3), ('崔 琳', '1973 年 9 月', 4), ('崔 琳', '首 都 师 范 大 学', 5)]"
1388,张魁炳，男，辽宁省台安县人，1935年生，1956年2月毕业于锦州商业学校商业会计专业,"[('张 魁 炳', '锦 州 商 业 学 校', 5), ('张 魁 炳', '1935 年', 4), ('张 魁 炳', '辽 宁 省 台 安 县', 2)]","[('张 魁 炳', '辽 宁 省 台 安 县', 2), ('张 魁 炳', '锦 州 商 业 学 校 商 业 会 计 专 业', 5), ('张 魁 炳', '1935 年', 4)]"
1389,刘尚清（1868—1946），字海泉，1868年（清同治七年）生于今辽宁省（原奉天省）铁岭县镇西堡乡果子园村一个农家,"[('刘 尚 清', '1868', 4), ('刘 尚 清', '辽 宁 省', 2)]","[('刘 尚 清', '辽 宁 省', 2), ('刘 尚 清', '1868 年', 4), ('刘 尚 清', '铁 岭 县 镇 西 堡 乡 果 子 园 村', 2)]"
1390,《间接伤害》是容祖儿演唱的一首歌曲，由李焯雄填词，梁翘柏谱曲,"[('间 接 伤 害', '梁 翘 柏', 9), ('间 接 伤 害', '李 焯 雄', 8)]","[('间 接 伤 害', '梁 翘 柏', 9), ('间 接 伤 害', '容 祖 儿', 6), ('间 接 伤 害', '李 焯 雄', 8)]"
1391,石齐平，1946年8月15日生于台北，祖籍浙江，国立台湾大学经济学系与经济研究所毕业,"[('石 齐 平', '国 立 台 湾 大 学', 5), ('石 齐 平', '台 北', 2), ('石 齐 平', '1946 年 8 月 15 日', 4)]","[('石 齐 平', '国 立 台 湾 大 学', 5), ('石 齐 平', '台 北', 2), ('石 齐 平', '1946 年 8 月 15 日', 4)]"
1392,提起张国立，可能你会说，演员嘛，谁不认识啊，演过《康熙微服私访记》，演过《铁齿铜牙纪晓岚》，还演过《金婚》等等,"[('铁 齿 铜 牙 纪 晓 岚', '张 国 立', 13), ('康 熙 微 服 私 访 记', '张 国 立', 13)]","[('金 婚', '张 国 立', 13), ('铁 齿 铜 牙 纪 晓 岚', '张 国 立', 13), ('康 熙 微 服 私 访 记', '张 国 立', 13)]"
1393,王瑞新，男，汉族，1962年1月生，江苏溧阳人，1985年6月加入中国共产党，研究生学历，学士学位，副研究员,"[('王 瑞 新', '1962 年 1 月', 4), ('王 瑞 新', '汉 族', 3), ('王 瑞 新', '中 国', 1), ('王 瑞 新', '江 苏 溧 阳', 2)]","[('王 瑞 新', '1962 年 1 月', 4), ('王 瑞 新', '汉 族', 3), ('王 瑞 新', '江 苏 溧 阳', 2)]"
1394,湖北省武汉人，毕业于北京大学法学院，1999年1月，撒贝宁和开创了中国法制节目新形态的《今日说法》一同走入了观众的视野,"[('撒 贝 宁', '北 京 大 学', 5)]","[('撒 贝 宁', '北 京 大 学 法 学 院', 5), ('撒 贝 宁', '北 京 大 学', 5), ('撒 贝 宁', '中 国', 1)]"
1395,钱沛云，男，字鹤斋，1946年4月生于上海，1967年毕业于上海师大中文系,"[('钱 沛 云', '1946 年 4 月', 4), ('钱 沛 云', '上 海', 2), ('钱 沛 云', '上 海 师 大', 5)]","[('钱 沛 云', '上 海 师 大 中 文 系', 5), ('钱 沛 云', '1946 年 4 月', 4), ('钱 沛 云', '上 海', 2)]"
1396,个人简介张忠虎 男，汉族，1964年9月生，来安人，大学学历，中共党员，现任滁州市发展和改革委员会办公室主任、监察室主任，拟任市直单位纪检组长,"[('张 忠 虎', '1964 年 9 月', 4), ('张 忠 虎', '来 安', 2), ('张 忠 虎', '汉 族', 3)]","[('张 忠 虎', '1964 年 9 月', 4), ('张 忠 虎', '来 安', 2), ('张 忠 虎', '汉 族', 3)]"
1397,覃泽云，男，壮族，1975年7月生，广西东兰人，1996年7月参加工作，1999年8月加入中国共产党，广西水电学校发电厂及电力系统专业（全日制），西南民族大学法学专业，大学学历,"[('覃 泽 云', '壮 族', 3)]","[('覃 泽 云', '1975 年 7 月', 4), ('覃 泽 云', '广 西 东 兰', 2), ('覃 泽 云', '壮 族', 3)]"
1398,《啼笑姻缘》是由叶绍德作词、顾嘉辉作曲，童丽演唱的歌曲，收录于专辑《啼笑姻缘》。,"[('啼 笑 姻 缘', '童 丽', 6), ('啼 笑 姻 缘', '顾 嘉 辉', 9), ('啼 笑 姻 缘', '叶 绍 德', 8)]","[('啼 笑 姻 缘', '童 丽', 6), ('啼 笑 姻 缘', '顾 嘉 辉', 9), ('啼 笑 姻 缘', '叶 绍 德', 8)]"
1399,《曲终人散》是出自中国台湾著名歌手张宇之手，收录于张宇同名专辑《消息》，《曲终人散》是张宇与其妻子十一郎（萧慧文）再度携手共同打造的感伤金曲,"[('曲 终 人 散', '消 息', 7)]","[('曲 终 人 散', '消 息', 7), ('曲 终 人 散', '张 宇', 6), ('张 宇', '中 国', 1)]"
1400,《神盾局特工》《神盾局特工》是漫威电视制作的真人科幻动作剧集，是漫威电影宇宙的一部分，由《复仇者联盟》导演乔斯·韦登掌镜导航集，乔斯·韦登及其弟弟杰德·韦登、弟媳毛丽莎·谭查罗恩共同参与剧本创作,"[('神 盾 局 特 工', '乔 斯 · 韦 登', 14)]","[('神 盾 局 特 工', '乔 斯 · 韦 登', 14), ('复 仇 者 联 盟', '乔 斯 · 韦 登', 14), ('神 盾 局 特 工', '漫 威 电 视', 0)]"
1401,郭一予，多用于中国人名，最为知名者为黄埔军校一期毕业生、国民革命军中将郭一予（1904年—1982年5月），湖南浏阳人，1923年加入中国共产党，1924年5月入黄埔军校第一期第三队学习，毕业后参加第一、二次东征及北伐战争,"[('郭 一 予', '湖 南 浏 阳', 2), ('郭 一 予', '黄 埔 军 校', 5), ('郭 一 予', '中 国', 1), ('郭 一 予', '1904 年', 4)]","[('郭 一 予', '黄 埔 军 校', 5), ('郭 一 予', '中 国', 1), ('郭 一 予', '1904 年', 4)]"
1402,廖卉珏，笔名（婉辰），1990年生于湖南长沙，2015年毕业于湖南师范大学获硕士学位,"[('廖 卉 珏', '1990 年', 4), ('廖 卉 珏', '湖 南 长 沙', 2), ('廖 卉 珏', '湖 南 师 范 大 学', 5)]","[('廖 卉 珏', '1990 年', 4), ('廖 卉 珏', '湖 南 长 沙', 2), ('廖 卉 珏', '湖 南 师 范 大 学', 5)]"
1403,罗梦鸿（1442—1527），又称罗清、罗静、罗英、罗梦浩、罗因，号无为居士，人称罗祖，山东即墨人，直隶密云卫（今北京密云县）戍兵,"[('罗 梦 鸿', '密 云 卫', 2), ('罗 梦 鸿', '山 东 即 墨', 2), ('罗 梦 鸿', '1442', 4)]","[('罗 清', '1442', 4), ('罗 梦 鸿', '山 东 即 墨', 2), ('罗 梦 鸿', '1442', 4)]"
1404,蒙芝源，男，1980年9月出生，汉族，2009年6月加入中国共产党，2000年7月参加工作，长沙理工大学土木工程专业，本科学历，现任横县云表镇人民政府副镇长,"[('蒙 芝 源', '汉 族', 3)]","[('蒙 芝 源', '汉 族', 3), ('蒙 芝 源', '1980 年 9 月', 4), ('蒙 芝 源', '中 国', 1)]"
1405,冯斌，男，汉族，1969年8月生，四川邻水人,"[('冯 斌', '汉 族', 3)]","[('冯 斌', '四 川 邻 水', 2), ('冯 斌', '1969 年 8 月', 4), ('冯 斌', '汉 族', 3)]"
1406,苏红永1，男，壮族，1968年11 月出生，广西都安县人，1990年7月参加工作，1996年6月加入中国共产党，本科学历，现任广西都安瑶族自治县水利供水有限公司总经理,"[('苏 红 永', '壮 族', 3)]","[('苏 红 永', '广 西 都 安 县', 2), ('苏 红 永', '壮 族', 3), ('苏 红 永', '1968 年 11 月', 4)]"
1407,《他不愿》是张阳阳演唱的一首歌曲，由李泊龙作词作曲，1网络剧《错生》的片尾曲,"[('他 不 愿', '李 泊 龙', 8)]","[('他 不 愿', '李 泊 龙', 8), ('他 不 愿', '李 泊 龙', 9), ('他 不 愿', '张 阳 阳', 6)]"
1408,《迫在眉睫》是余明生执导的年代动作剧，由陈楚河、钟欣潼主演1,"[('迫 在 眉 睫', '余 明 生', 14), ('迫 在 眉 睫', '钟 欣 潼', 13), ('迫 在 眉 睫', '陈 楚 河', 13)]","[('迫 在 眉 睫', '余 明 生', 14), ('迫 在 眉 睫', '钟 欣 潼', 13), ('迫 在 眉 睫', '陈 楚 河', 13)]"
1409,李娟，女，籍贯四川乐至县，1979年出生于新疆生产建设兵团农七师123团（位于塔城地区乌苏市车排子镇），1999年开始写作,"[('李 娟', '1979 年', 4), ('李 娟', '四 川 乐 至', 2)]","[('李 娟', '四 川', 2), ('李 娟', '1979 年', 4), ('李 娟', '乌 苏 市 车 排 子 镇', 2)]"
1410,沈军辉，男，汉族，浙江奉化人，中共党员，博士，教授，毕业于成都理工大学地质工程,"[('沈 军 辉', '浙 江 奉 化', 2), ('沈 军 辉', '汉 族', 3), ('沈 军 辉', '成 都 理 工 大 学', 5)]","[('沈 军 辉', '浙 江 奉 化', 2), ('沈 军 辉', '汉 族', 3), ('沈 军 辉', '成 都 理 工 大 学', 5)]"
1411,李蕾，女，汉族，中共党员，1963年生，重庆万州人，副教授，工商管理硕士,"[('李 蕾', '汉 族', 3)]","[('李 蕾', '万 州', 2), ('李 蕾', '1963 年 生', 4), ('李 蕾', '汉', 3)]"
1412,《中国传统插花艺术情境漫谈》是2003年中国林业出版社出版的图书，作者是马大勇,"[('中 国 传 统 插 花 艺 术 情 境 漫 谈', '中 国 林 业 出 版 社', 12), ('中 国 传 统 插 花 艺 术 情 境 漫 谈', '马 大 勇', 11)]","[('中 国 传 统 插 花 艺 术 情 境 漫 谈', '中 国 林 业 出 版 社', 12), ('马 大 勇', '中 国', 1), ('中 国 传 统 插 花 艺 术 情 境 漫 谈', '马 大 勇', 11)]"
1413,《探访感觉器官》是2001年由四川少年儿童出版社出版的图书，该书作者是柯尔、 迪根,"[('探 访 感 觉 器 官', '四 川 少 年 儿 童 出 版 社', 12)]","[('探 访 感 觉 器 官', '迪 根', 11), ('探 访 感 觉 器 官', '四 川 少 年 儿 童 出 版 社', 12), ('探 访 感 觉 器 官', '柯 尔', 11)]"
1414,数据结构题集由清华大学出版社于1999年02月出版，作者是严蔚敏、吴伟民、米宁,"[('数 据 结 构 题 集', '严 蔚 敏', 11), ('数 据 结 构 题 集', '清 华 大 学 出 版 社', 12), ('数 据 结 构 题 集', '吴 伟 民', 11)]","[('数 据 结 构 题 集', '严 蔚 敏', 11), ('数 据 结 构 题 集', '清 华 大 学 出 版 社', 12), ('数 据 结 构 题 集', '吴 伟 民', 11)]"
1415,林克明，中国近代建筑的先驱，高级建筑师，广东东莞人，毕业于法国里昂建筑工程学院,"[('林 克 明', '广 东 东 莞', 2), ('林 克 明', '中 国', 1), ('林 克 明', '法 国 里 昂 建 筑 工 程 学 院', 5)]","[('林 克 明', '广 东 东 莞', 2), ('林 克 明', '中 国', 1), ('林 克 明', '法 国 里 昂 建 筑 工 程 学 院', 5)]"
1416,《望夫崖》是由刘立立执导的爱情剧，俞小凡、林瑞阳等参加演出,"[('望 夫 崖', '林 瑞 阳', 13), ('望 夫 崖', '俞 小 凡', 13), ('望 夫 崖', '刘 立 立', 14)]","[('望 夫 崖', '林 瑞 阳', 13), ('望 夫 崖', '俞 小 凡', 13), ('望 夫 崖', '刘 立 立', 14)]"
1417,黄卫，男，汉族，1970年2月生，广西北海人，无党派人士，1991年9月参加工作，广西纺织工业学校机织专业毕业，大学本科学历,"[('黄 卫', '1970 年 2 月', 4), ('黄 卫', '汉 族', 3), ('黄 卫', '广 西 北 海', 2)]","[('黄 卫', '1970 年 2 月', 4), ('黄 卫', '汉 族', 3), ('黄 卫', '广 西 北 海', 2)]"
