,text,pre,truth
5371,张萌出道这么多年，出演了很多部影视剧作品，但是都没有红起来，直到2014年，张萌与吴秀波、姚晨、方中信共同主演了都市爱情剧《离婚律师》，剧中的她饰演池海东的前妻，是个美丽娇媚的大学校花，心高气傲，生活中受惯了众星捧月的待遇，从而受不了事业型老公池海东的忽视,"[('离 婚 律 师', '吴 秀 波', 13), ('离 婚 律 师', '姚 晨', 13), ('离 婚 律 师', '张 萌', 13), ('离 婚 律 师', '方 中 信', 13)]","[('离 婚 律 师', '方 中 信', 13), ('离 婚 律 师', '姚 晨', 13), ('离 婚 律 师', '张 萌', 13), ('离 婚 律 师', '吴 秀 波', 13)]"
5372,《侯门嫡女》是潇湘书院连载的一部重生宅斗题材小说，作者是素素雪,"[('侯 门 嫡 女', '潇 湘 书 院', 10)]","[('侯 门 嫡 女', '素 素 雪', 11), ('侯 门 嫡 女', '潇 湘 书 院', 10)]"
5373,《世界著名导演的镜头语言》是2005年广西师范大学出版社出版的图书，作者是朱玛、朱丹,"[('世 界 著 名 导 演 的 镜 头 语 言', '朱 玛', 11), ('世 界 著 名 导 演 的 镜 头 语 言', '朱 丹', 11), ('世 界 著 名 导 演 的 镜 头 语 言', '广 西 师 范 大 学 出 版 社', 12)]","[('世 界 著 名 导 演 的 镜 头 语 言', '广 西 师 范 大 学 出 版 社', 12), ('世 界 著 名 导 演 的 镜 头 语 言', '朱 玛', 11)]"
5374,钱沛云，男，字鹤斋，1946年4月生于上海，1967年毕业于上海师大中文系,"[('钱 沛 云', '1946 年 4 月', 4), ('钱 沛 云', '上 海 师 大', 5), ('钱 沛 云', '上 海', 2)]","[('钱 沛 云', '上 海 师 大 中 文 系', 5), ('钱 沛 云', '1946 年 4 月', 4), ('钱 沛 云', '上 海', 2)]"
5375,个人简介张忠虎 男，汉族，1964年9月生，来安人，大学学历，中共党员，现任滁州市发展和改革委员会办公室主任、监察室主任，拟任市直单位纪检组长,"[('张 忠 虎', '来 安', 2), ('张 忠 虎', '汉 族', 3)]","[('张 忠 虎', '来 安', 2), ('张 忠 虎', '汉 族', 3), ('张 忠 虎', '1964 年 9 月', 4)]"
5376,《英美报刊选读》是2006年09月华中科技大学出版社出版社，作者是王若维,"[('英 美 报 刊 选 读', '华 中 科 技 大 学 出 版 社', 12)]","[('英 美 报 刊 选 读', '华 中 科 技 大 学 出 版 社', 12), ('英 美 报 刊 选 读', '王 若 维', 11)]"
5377,”▲《第三共和国的崩溃》，[美]威廉·夏伊勒著，戴大洪译，新星出版社，2010年1月也就是说，他要先搞清楚译作所处的时代背景、历史氛围、政治环境，相关作品及其论述，自己心底里先有清晰的图谱，然后才开始动笔,"[('第 三 共 和 国 的 崩 溃', '威 廉 · 夏 伊 勒', 11), ('第 三 共 和 国 的 崩 溃', '新 星 出 版 社', 12)]","[('第 三 共 和 国 的 崩 溃', '威 廉 · 夏 伊 勒', 11), ('第 三 共 和 国 的 崩 溃', '新 星 出 版 社', 12)]"
5378,《校园民谣金曲弹唱》是2000-5-1在中国戏剧出版社出版的图书，作者是刘传,"[('刘 传', '中 国', 1), ('校 园 民 谣 金 曲 弹 唱', '中 国 戏 剧 出 版 社', 12), ('校 园 民 谣 金 曲 弹 唱', '刘 传', 11)]","[('校 园 民 谣 金 曲 弹 唱', '中 国 戏 剧 出 版 社', 12), ('校 园 民 谣 金 曲 弹 唱', '刘 传', 11)]"
5379,《帮助你弹好考级乐曲》是2003年10月人民音乐出版社出版的图书，作者是吴元,"[('帮 助 你 弹 好 考 级 乐 曲', '人 民 音 乐 出 版 社', 12), ('帮 助 你 弹 好 考 级 乐 曲', '吴 元', 11)]","[('帮 助 你 弹 好 考 级 乐 曲', '人 民 音 乐 出 版 社', 12), ('帮 助 你 弹 好 考 级 乐 曲', '吴 元', 11)]"
5380,《爱情巨蛋》是萧闳仁的音乐作品，收录在《法克这个人》专辑中,"[('爱 情 巨 蛋', '萧 [UNK] 仁', 6), ('爱 情 巨 蛋', '法 克 这 个 人', 7)]","[('爱 情 巨 蛋', '萧 [UNK] 仁', 6), ('爱 情 巨 蛋', '法 克 这 个 人', 7)]"
5381,覃泽云，男，壮族，1975年7月生，广西东兰人，1996年7月参加工作，1999年8月加入中国共产党，广西水电学校发电厂及电力系统专业（全日制），西南民族大学法学专业，大学学历,"[('覃 泽 云', '壮 族', 3)]","[('覃 泽 云', '广 西 东 兰', 2), ('覃 泽 云', '壮 族', 3), ('覃 泽 云', '1975 年 7 月', 4)]"
5382,《营造影响力》是2007年中国华侨出版社出版的图书，作者是陈德军,"[('营 造 影 响 力', '中 国 华 侨 出 版 社', 12)]","[('营 造 影 响 力', '陈 德 军', 11), ('营 造 影 响 力', '中 国 华 侨 出 版 社', 12)]"
5383,《啼笑姻缘》是由叶绍德作词、顾嘉辉作曲，童丽演唱的歌曲，收录于专辑《啼笑姻缘》。,"[('啼 笑 姻 缘', '顾 嘉 辉', 9), ('啼 笑 姻 缘', '童 丽', 6), ('啼 笑 姻 缘', '叶 绍 德', 8)]","[('啼 笑 姻 缘', '顾 嘉 辉', 9), ('啼 笑 姻 缘', '叶 绍 德', 8), ('啼 笑 姻 缘', '童 丽', 6)]"
5384,《恋恋千千结》，作者悬玲木芷，连载网站纵横女生网,"[('恋 恋 千 千 结', '纵 横 女 生 网', 10)]","[('恋 恋 千 千 结', '悬 玲 木 芷', 11), ('恋 恋 千 千 结', '纵 横 女 生 网', 10)]"
5385,《快乐围棋教室》是2011年河南科学技术出版社出版的图书，作者是秦正安,"[('快 乐 围 棋 教 室', '河 南 科 学 技 术 出 版 社', 12), ('快 乐 围 棋 教 室', '秦 正 安', 11)]","[('快 乐 围 棋 教 室', '河 南 科 学 技 术 出 版 社', 12), ('快 乐 围 棋 教 室', '秦 正 安', 11)]"
5386,《曲终人散》是出自中国台湾著名歌手张宇之手，收录于张宇同名专辑《消息》，《曲终人散》是张宇与其妻子十一郎（萧慧文）再度携手共同打造的感伤金曲,"[('曲 终 人 散', '消 息', 7)]","[('张 宇', '中 国', 1), ('曲 终 人 散', '消 息', 7), ('曲 终 人 散', '张 宇', 6)]"
5387,《神盾局特工》《神盾局特工》是漫威电视制作的真人科幻动作剧集，是漫威电影宇宙的一部分，由《复仇者联盟》导演乔斯·韦登掌镜导航集，乔斯·韦登及其弟弟杰德·韦登、弟媳毛丽莎·谭查罗恩共同参与剧本创作,"[('神 盾 局 特 工', '乔 斯 · 韦 登', 14)]","[('复 仇 者 联 盟', '乔 斯 · 韦 登', 14), ('神 盾 局 特 工', '漫 威 电 视', 0), ('神 盾 局 特 工', '乔 斯 · 韦 登', 14)]"
5388,人物简介王现伟，男，汉族，1972年11月生，中共党员，安徽陆军某预备役师步兵一团副参谋长,"[('王 现 伟', '汉 族', 3)]","[('王 现 伟', '1972 年 11 月', 4), ('王 现 伟', '汉 族', 3)]"
5389,《百岁通途》是江苏人民出版社出版的图书，作者是府强,"[('百 岁 通 途', '江 苏 人 民 出 版 社', 12), ('百 岁 通 途', '府 强', 11)]","[('百 岁 通 途', '江 苏 人 民 出 版 社', 12), ('百 岁 通 途', '府 强', 11)]"
5390,黄奇帆，男，汉族，1952年5月生，浙江诸暨人，大学普通班，工商管理硕士，研究员，1968年9月参加工作，1976年3月加入中国共产党,"[('黄 奇 帆', '汉 族', 3)]","[('黄 奇 帆', '中 国', 1), ('黄 奇 帆', '1952 年 5 月', 4), ('黄 奇 帆', '汉 族', 3), ('黄 奇 帆', '浙 江 诸 暨', 2)]"
5391,移籍纵横中文网写有《天才医生》（2010年）、《火爆天王》（2012年），《终极教师》（2014年），以及最新都市异能大作《逆鳞》（2015年）,"[('天', '纵 横 中 文 网', 10), ('终', '纵 横 中 文 网', 10)]","[('终 极 教 师', '纵 横 中 文 网', 10), ('逆 鳞', '纵 横 中 文 网', 10)]"
5392,《其实爱你只是害你》是游鸿明演唱的歌曲，收录在专辑《等不及要对你说》,"[('其 实 爱 你 只 是 害 你', '等 不 及 要 对 你 说', 7)]","[('等 不 及 要 对 你 说', '游 鸿 明', 6), ('其 实 爱 你 只 是 害 你', '游 鸿 明', 6), ('等 不 及 要 对 你 说', '游 鸿 明', 9), ('其 实 爱 你 只 是 害 你', '等 不 及 要 对 你 说', 7)]"
5393,陈扬标，男，汉族，1961年2月出生，中共党员,"[('陈 扬 标', '汉 族', 3), ('陈 扬 标', '1961 年 2 月', 4)]","[('陈 扬 标', '汉 族', 3), ('陈 扬 标', '1961 年 2 月', 4)]"
5394,郭一予，多用于中国人名，最为知名者为黄埔军校一期毕业生、国民革命军中将郭一予（1904年—1982年5月），湖南浏阳人，1923年加入中国共产党，1924年5月入黄埔军校第一期第三队学习，毕业后参加第一、二次东征及北伐战争,"[('郭 一 予', '1904 年', 4), ('郭 一 予', '中 国', 1), ('郭 一 予', '黄 埔 军 校', 5), ('郭 一 予', '湖 南 浏 阳', 2)]","[('郭 一 予', '1904 年', 4), ('郭 一 予', '中 国', 1), ('郭 一 予', '黄 埔 军 校', 5)]"
5395,廖卉珏，笔名（婉辰），1990年生于湖南长沙，2015年毕业于湖南师范大学获硕士学位,"[('廖 卉 珏', '1990 年', 4), ('廖 卉 珏', '湖 南 长 沙', 2), ('廖 卉 珏', '湖 南 师 范 大 学', 5)]","[('廖 卉 珏', '1990 年', 4), ('廖 卉 珏', '湖 南 长 沙', 2), ('廖 卉 珏', '湖 南 师 范 大 学', 5)]"
5396,罗梦鸿（1442—1527），又称罗清、罗静、罗英、罗梦浩、罗因，号无为居士，人称罗祖，山东即墨人，直隶密云卫（今北京密云县）戍兵,"[('罗 梦 鸿', '山 东 即 墨', 2)]","[('罗 清', '1442', 4), ('罗 梦 鸿', '山 东 即 墨', 2), ('罗 梦 鸿', '1442', 4)]"
5397,《当仓央嘉措遇见纳兰容若(套装共2册)》是2012年由新星出版社出版的图书，作者是随园散人,"[('当 仓 央 嘉 措 遇 见 纳 兰 容 若', '新 星 出 版 社', 12), ('当 仓 央 嘉 措 遇 见 纳 兰 容 若', '随 园 散 人', 11)]","[('当 仓 央 嘉 措 遇 见 纳 兰 容 若', '新 星 出 版 社', 12), ('当 仓 央 嘉 措 遇 见 纳 兰 容 若', '随 园 散 人', 11)]"
5398,2008年，在刘亦菲主演的好莱坞动作片《功夫之王》中客串出演王母娘娘一角,"[('功 夫 之 王', '刘 亦 菲', 13)]","[('功 夫 之 王', '刘 亦 菲', 13), ('功 夫 之 王', '2008 年', 16)]"
5399,《新概念英语（三）英汉对照》是1997年世界图书出版公司北京公司出版的图书，作者是(英)亚历山大,"[('新 概 念 英 语 （ 三 ） 英 汉 对 照', '世 界 图 书 出 版 公 司 北 京 公 司', 12)]","[('新 概 念 英 语 （ 三 ） 英 汉 对 照', '亚 历 山 大', 11), ('新 概 念 英 语 （ 三 ） 英 汉 对 照', '世 界 图 书 出 版 公 司 北 京 公 司', 12)]"
5400,《我要去泰国》是郝云的一首原创歌曲，该曲目收录在专辑《北京》中,"[('我 要 去 泰 国', '郝 云', 6), ('我 要 去 泰 国', '北 京', 7), ('我 要 去 泰 国', '郝 云', 8), ('我 要 去 泰 国', '郝 云', 9)]","[('我 要 去 泰 国', '郝 云', 6), ('我 要 去 泰 国', '北 京', 7), ('我 要 去 泰 国', '郝 云', 8), ('我 要 去 泰 国', '郝 云', 9)]"
5401,《沟通无极限校园篇》作者王亮，西南财经大学出版社，2003-1-1出版,"[('沟 通 无 极 限 校 园 篇', '王 亮', 11), ('沟 通 无 极 限 校 园 篇', '西 南 财 经 大 学 出 版 社', 12)]","[('沟 通 无 极 限 校 园 篇', '王 亮', 11), ('沟 通 无 极 限 校 园 篇', '西 南 财 经 大 学 出 版 社', 12)]"
5402,《中国推销员最容易犯的101个错误》是2008年3月中国商业出版社出版的图书，作者是张与弛,"[('中 国 推 销 员 最 容 易 犯 的 101 个 错 误', '张 与 弛', 11), ('中 国 推 销 员 最 容 易 犯 的 101 个 错 误', '中 国 商 业 出 版 社', 12)]","[('中 国 推 销 员 最 容 易 犯 的 101 个 错 误', '张 与 弛', 11), ('中 国 推 销 员 最 容 易 犯 的 101 个 错 误', '中 国 商 业', 12)]"
5403,《本草纲目》由方文山作词，周杰伦作曲并演唱的一首歌曲，收录在2006年周杰伦专辑《依然范特西》中,"[('本 草 纲 目', '周 杰 伦', 9), ('本 草 纲 目', '方 文 山', 8), ('本 草 纲 目', '依 然 范 特 西', 7), ('本 草 纲 目', '周 杰 伦', 6)]","[('本 草 纲 目', '周 杰 伦', 9), ('本 草 纲 目', '依 然 范 特 西', 7), ('本 草 纲 目', '周 杰 伦', 6), ('本 草 纲 目', '方 文 山', 8)]"
5404,《折纸拼贺卡》是2002年中国审计出版社出版的图书，作者是王或华，，，,"[('折 纸 拼 贺 卡', '中 国 审 计 出 版 社', 12), ('折 纸 拼 贺 卡', '王 或 华', 11)]","[('折 纸 拼 贺 卡', '中 国 审 计 出 版 社', 12), ('折 纸 拼 贺 卡', '王 或 华', 11)]"
5405,田竹林，1964年生，中共党员，1985年毕业于安徽师范大学化学系，获理学士学位，2005年安徽师范大学教育硕士结业,"[('田 竹 林', '1964 年', 4), ('田 竹 林', '安 徽 师 范 大 学', 5)]","[('田 竹 林', '1964 年', 4), ('田 竹 林', '安 徽 师 范 大 学', 5)]"
5406,温岚《眼泪知道》发行年份：2002年收录在温岚专辑《有点野》中,"[('眼 泪 知 道', '有 点 野', 7)]","[('眼 泪 知 道', '有 点 野', 7), ('眼 泪 知 道', '温 岚', 6)]"
5407,包志明，男，汉族，1964年1月出生，浙江绍兴人，1984年10月加入中国共产党，1981年10月参加工作，在职大专文化程度,"[('包 志 明', '汉 族', 3), ('包 志 明', '1964 年 1 月', 4), ('包 志 明', '中 国', 1), ('包 志 明', '浙 江', 2)]","[('包 志 明', '汉 族', 3), ('包 志 明', '1964 年 1 月', 4), ('包 志 明', '中 国', 1), ('包 志 明', '浙 江 绍 兴', 2)]"
5408,介绍楚天科技股份有限公司（原为长沙楚天科技有限公司）成立于2000年，是一家主要从事制药装备研发、生产与销售的机电一体化高新技术企业，系湖南省小巨人计划企业、中国工业行业排头兵企业、中国优秀民营科技企业、长沙市利税大户、湖南省质量管理奖单位,"[('楚 天 科 技 股 份 有 限 公 司', '2000 年', 17)]","[('楚 天 科 技 股 份 有 限 公 司', '2000 年', 17), ('长 沙 楚 天 科 技 有 限 公 司', '2000 年', 17)]"
5409,《神龙戏凤》是天天清水写的网络小说连载于纵横中文网,"[('神 龙 戏 凤', '纵 横 中 文 网', 10)]","[('神 龙 戏 凤', '纵 横 中 文 网', 10), ('神 龙 戏 凤', '天 天 清 水', 11)]"
5410,《心跳》是弦子演唱的一首歌曲，由张萱妍、弦子填词，沙维琪谱曲,"[('心 跳', '张 萱 妍', 8), ('心 跳', '沙 维 琪', 9)]","[('心 跳', '弦 子', 6), ('心 跳', '张 萱 妍', 8), ('心 跳', '沙 维 琪', 9), ('心 跳', '弦 子', 8)]"
5411,《人生误区》是2007年中国人民大学出版社出版的图书，作者是何家弘,"[('人 生 误 区', '中 国 人 民 大 学 出 版 社', 12)]","[('人 生 误 区', '何 家 弘', 11), ('人 生 误 区', '中 国 人 民 大 学', 12)]"
5412,蒙芝源，男，1980年9月出生，汉族，2009年6月加入中国共产党，2000年7月参加工作，长沙理工大学土木工程专业，本科学历，现任横县云表镇人民政府副镇长,"[('蒙 芝 源', '汉 族', 3)]","[('蒙 芝 源', '中 国', 1), ('蒙 芝 源', '1980 年 9 月', 4), ('蒙 芝 源', '汉 族', 3)]"
5413,2002年8月29日由古天乐、应采儿主演的浪漫喜剧《我的失忆男友》在北京天坛举行开机仪式,"[('我 的 失 忆 男 友', '古 天 乐', 13), ('我 的 失 忆 男 友', '应 采 儿', 13)]","[('我 的 失 忆 男 友', '古 天 乐', 13), ('我 的 失 忆 男 友', '应 采 儿', 13)]"
5414,《科学养狐及产品加工150问》是2002年中国农业出版社出版的图书，作者是卫功庆编,"[('科 学 养 狐 及 产 品 加 工 150 问', '中 国 农 业 出 版 社', 12)]","[('科 学 养 狐 及 产 品 加 工 150 问', '卫 功 庆', 11), ('科 学 养 狐 及 产 品 加 工 150 问', '中 国 农 业 出 版 社', 12)]"
5415,冯斌，男，汉族，1969年8月生，四川邻水人,"[('冯 斌', '汉 族', 3), ('冯 斌', '四 川 邻 水', 2), ('冯 斌', '1969 年 8 月', 4)]","[('冯 斌', '汉 族', 3), ('冯 斌', '四 川 邻 水', 2), ('冯 斌', '1969 年 8 月', 4)]"
5416,人物生平申泮文于1916年9月7日出身于广东省从化县古楼潭村的一个工人家庭，家境贫寒,"[('申 泮 文', '1916 年 9 月 7 日', 4), ('申 泮 文', '广 东 省 从 化 县', 2)]","[('申 泮 文', '1916 年 9 月 7 日', 4), ('申 泮 文', '广 东 省', 2)]"
5417,郑琛，赵堡太极拳第十二代传人，出生于西安，祖籍河南温县，毕业于陕西省委党校，大专文化程度,"[('郑 琛', '西 安', 2), ('郑 琛', '陕 西 省 委 党 校', 5)]","[('郑 琛', '陕 西 省 委 党 校', 5), ('郑 琛', '西 安', 2)]"
5418,《郭沫若评传》是2010年百花洲文艺出版社出版的图书，作者是谢保成,"[('郭 沫 若 评 传', '百 花 洲 文 艺 出 版 社', 12)]","[('郭 沫 若 评 传', '百 花 洲 文 艺 出 版 社', 12), ('郭 沫 若 评 传', '谢 保 成', 11)]"
5419,创作背景陈志朋演唱的《他和她》是由韩国制作人朴星勇为陈志朋操刀量身定制的情歌，朴星勇此次也是首次与中国歌手合作，在作曲上大胆突破，打破了转型艺人必须遵守的定律，结合陈志朋的声线谱写了这首韩式动人催泪情歌,"[('他 和 她', '陈 志 朋', 6), ('他 和 她', '朴 星 勇', 9)]","[('他 和 她', '陈 志 朋', 6), ('他 和 她', '朴 星 勇', 9)]"
5420,苏红永1，男，壮族，1968年11 月出生，广西都安县人，1990年7月参加工作，1996年6月加入中国共产党，本科学历，现任广西都安瑶族自治县水利供水有限公司总经理,"[('苏 红 永', '1968 年 11 月', 4), ('任 广', '壮 族', 3), ('苏 红 永', '壮 族', 3), ('苏 红 永', '广 西 都 安 县', 2)]","[('苏 红 永', '1968 年 11 月', 4), ('苏 红 永', '壮 族', 3), ('苏 红 永', '广 西 都 安 县', 2)]"
5421,《汇率风险管理手册（上下）》是2006年中国轻工业出版社出版的图书，作者是赵玲华,"[('汇 率 风 险 管 理 手 册 （ 上 下 ）', '中 国 轻 工 业 出 版 社', 12), ('赵 玲 华', '中 国', 1)]","[('汇 率 风 险 管 理 手 册 （ 上 下 ）', '赵 玲 华', 11), ('汇 率 风 险 管 理 手 册 （ 上 下 ）', '中 国 轻 工 业 出 版 社', 12)]"
5422,《拆迁》是2010年云南人民出版社出版的图书，作者是水杳杳,"[('拆 迁', '云 南 人 民 出 版 社', 12), ('拆 迁', '水 杳 杳', 11)]","[('拆 迁', '云 南 人 民 出 版 社', 12), ('拆 迁', '水 杳 杳', 11)]"
5423,《他不愿》是张阳阳演唱的一首歌曲，由李泊龙作词作曲，1网络剧《错生》的片尾曲,"[('他 不 愿', '李 泊 龙', 8)]","[('他 不 愿', '李 泊 龙', 9), ('他 不 愿', '张 阳 阳', 6), ('他 不 愿', '李 泊 龙', 8)]"
5424,《迫在眉睫》是余明生执导的年代动作剧，由陈楚河、钟欣潼主演1,"[('迫 在 眉 睫', '余 明 生', 14)]","[('迫 在 眉 睫', '余 明 生', 14), ('迫 在 眉 睫', '钟 欣 潼', 13), ('迫 在 眉 睫', '陈 楚 河', 13)]"
5425,陈芬芬，女，1965年1月出生，浙江岱山人，1982年9月参加工作，1985年11月加入中国共产党，中央党校大学学历,[],"[('陈 芬 芬', '浙 江 岱 山', 2), ('陈 芬 芬', '1965 年 1 月', 4)]"
5426,李娟，女，籍贯四川乐至县，1979年出生于新疆生产建设兵团农七师123团（位于塔城地区乌苏市车排子镇），1999年开始写作,"[('李 娟', '四 川 乐 至', 2), ('李 娟', '1979 年', 4)]","[('李 娟', '乌 苏 市 车 排 子 镇', 2), ('李 娟', '四 川', 2), ('李 娟', '1979 年', 4)]"
5427,沈军辉，男，汉族，浙江奉化人，中共党员，博士，教授，毕业于成都理工大学地质工程,"[('沈 军 辉', '汉 族', 3), ('沈 军 辉', '浙 江 奉 化', 2), ('沈 军 辉', '成 都 理 工 大 学', 5)]","[('沈 军 辉', '汉 族', 3), ('沈 军 辉', '浙 江 奉 化', 2), ('沈 军 辉', '成 都 理 工 大 学', 5)]"
5428,2015年2月7日，爱情轻喜剧电影《临时演员》在深圳举办开机仪式暨新闻发布会，由香港鬼才导演钱江汉指导，世纪影业有限公司出品，当红小生郑恺、人气演员热依扎联手主演,"[('临 时 演 员', '钱 江 汉', 14), ('临 时 演 员', '世 纪 影 业 有 限 公 司', 0)]","[('临 时 演 员', '热 依 扎', 13), ('临 时 演 员', '郑 恺', 13), ('临 时 演 员', '钱 江 汉', 14), ('临 时 演 员', '世 纪 影 业 有 限 公 司', 0)]"
5429,"张玉儒1961年1月出生,汉族,现任中共应县县委常委、政法委书记","[('张 玉 儒', '1961 年 1 月', 4), ('张 玉 儒', '汉 族', 3)]","[('张 玉 儒', '1961 年 1 月', 4), ('张 玉 儒', '汉 族', 3)]"
5430,4、赵雷《成都》发行于2016年12月21日，赵雷新专辑《无法长大》，被大家熟知却是在湖南卫视《歌手》的舞台，成都一个历史悠久的城市，在这个城市里有很多象赵雷一样的民谣歌者，他们有着对这个城市的向住和留恋，所以诞生了这首经典的歌曲，“让我掉下眼泪的 不止昨夜的酒，让我依依不舍的，不止你的温柔，余路还要走多久，你攥着我的手，让我感到为难的，是挣扎的自由”,"[('成 都', '无 法 长 大', 7)]","[('成 都', '无 法 长 大', 7), ('成 都', '赵 雷', 6)]"
5431,帅岳峰（1945— ），江西安义人,"[('帅 岳 峰', '1945', 4), ('帅 岳 峰', '江 西 安 义', 2)]","[('帅 岳 峰', '1945', 4), ('帅 岳 峰', '江 西 安 义', 2)]"
5432,2012年4月16日，与大野智、户田惠梨香等主演的悬疑电视剧《上锁的房间》上映，佐藤浩市凭借扮演充满自信和正义感的律师“芹泽豪”获得了第73回日剧学院赏最佳男配角,"[('上 锁 的 房 间', '2012 年', 16)]","[('上 锁 的 房 间', '2012 年 4 月 16 日', 16), ('上 锁 的 房 间', '佐 藤 浩 市', 13)]"
5433,人物概况张果，男，汉族，1991年8月生，湖南岳阳汨罗人，本科学历，2013年毕业于吉首大学通信工程专业,"[('张 果', '吉 首 大 学', 5), ('张 果', '1991 年 8 月', 4), ('张 果', '汉 族', 3), ('张 果', '湖 南 岳 阳 汨 罗', 2)]","[('张 果', '吉 首 大 学', 5), ('张 果', '1991 年 8 月', 4), ('张 果', '湖 南 岳 阳 汨 罗', 2), ('张 果', '汉 族', 3)]"
5434,《异能少男少女》，作者陆陆娅，连载网站小说阅读网,"[('异 能 少 男 少 女', '陆 陆 娅', 11), ('异 能 少 男 少 女', '小 说 阅 读 网', 10)]","[('异 能 少 男 少 女', '陆 陆 娅', 11), ('异 能 少 男 少 女', '小 说 阅 读 网', 10)]"
5435,《随身田园》是起点中文网连载的小说，作者是苏幂儿,"[('随 身 田 园', '苏 幂 儿', 11), ('随 身 田 园', '起 点 中 文 网', 10)]","[('随 身 田 园', '苏 幂 儿', 11), ('随 身 田 园', '起 点 中 文 网', 10)]"
5436,我最喜欢的夫妻档电视剧是《熊爸熊孩子》，这部电视剧是最近在中央8套电视剧频道上映的，主演是沙溢和胡可这对夫妇,"[('熊 爸 熊 孩 子', '胡 可', 13), ('熊 爸 熊 孩 子', '沙 溢', 13)]","[('熊 爸 熊 孩 子', '胡 可', 13), ('熊 爸 熊 孩 子', '沙 溢', 13)]"
5437,《大学四级4500词-黎学智英语词汇逻辑记忆法》是2006年长春出版社出版的图书，作者是黎学智,"[('大 学 四 级 4500 词 - 黎 学 智 英 语 词 汇 逻 辑 记 忆 法', '长 春 出 版 社', 12), ('大 学 四 级 4500 词 - 黎 学 智 英 语 词 汇 逻 辑 记 忆 法', '黎 学 智', 11)]","[('大 学 四 级 4500 词 - 黎 学 智 英 语 词 汇 逻 辑 记 忆 法', '长 春', 12), ('大 学 四 级 4500 词 - 黎 学 智 英 语 词 汇 逻 辑 记 忆 法', '黎 学 智', 11)]"
5438,华视娱乐表示，由于2015年发行的电影《新步步惊心》和《第三种爱情》票房情况未达到预期，未收回投资成本,"[('第 三 种 爱 情', '2015', 16)]","[('第 三 种 爱 情', '2015 年', 16), ('第 三 种 爱 情', '华 视', 0)]"
5439,汤锡林先生祖籍广东省梅州市蕉岭县高思镇，1926年出生于印尼,"[('汤 锡 林', '印 尼', 2), ('汤 锡 林', '1926 年', 4)]","[('汤 锡 林', '印 尼', 2), ('汤 锡 林', '1926 年', 4)]"
5440,石爽溪，男，汉族，1925年9月生，湖南新邵县人，1951年毕业于武汉大学，先后任中南军政委员会农林部技术员、湖南省农业厅农艺师、获中央牧渔业部奖状奖章，1984年从政，当选为湖南省第六届人大代表、第六届政协委员、双峰县政协一、二、三届专职副主席,"[('石 爽 溪', '武 汉 大 学', 5), ('石 爽 溪', '汉 族', 3)]","[('石 爽 溪', '湖 南 新 邵 县', 2), ('石 爽 溪', '武 汉 大 学', 5), ('石 爽 溪', '1925 年 9 月', 4), ('石 爽 溪', '汉 族', 3)]"
5441,人物生平少经磨难1823年，杨秀清出生在广西桂平市紫荆山平隘新村一个贫苦的农民家庭，父亲杨亚齐，母亲古氏,"[('杨 秀 清', '广 西 桂 平 市 紫 荆 山 平 隘 新 村', 2), ('杨 秀 清', '1823 年', 4)]","[('杨 秀 清', '广 西 桂 平 市 紫 荆 山 平 隘 新 村', 2), ('杨 秀 清', '1823 年', 4)]"
5442,李蕾，女，汉族，中共党员，1963年生，重庆万州人，副教授，工商管理硕士,"[('李 蕾', '汉 族', 3)]","[('李 蕾', '万 州', 2), ('李 蕾', '1963 年 生', 4), ('李 蕾', '汉', 3)]"
5443,《中国传统插花艺术情境漫谈》是2003年中国林业出版社出版的图书，作者是马大勇,"[('中 国 传 统 插 花 艺 术 情 境 漫 谈', '中 国 林 业 出 版 社', 12), ('中 国 传 统 插 花 艺 术 情 境 漫 谈', '马 大 勇', 11)]","[('马 大 勇', '中 国', 1), ('中 国 传 统 插 花 艺 术 情 境 漫 谈', '中 国 林 业 出 版 社', 12), ('中 国 传 统 插 花 艺 术 情 境 漫 谈', '马 大 勇', 11)]"
5444,《探访感觉器官》是2001年由四川少年儿童出版社出版的图书，该书作者是柯尔、 迪根,"[('探 访 感 觉 器 官', '迪 根', 11), ('探 访 感 觉 器 官', '柯 尔', 11), ('探 访 感 觉 器 官', '四 川 少 年 儿 童 出 版 社', 12)]","[('探 访 感 觉 器 官', '迪 根', 11), ('探 访 感 觉 器 官', '柯 尔', 11), ('探 访 感 觉 器 官', '四 川 少 年 儿 童 出 版 社', 12)]"
5445,《雷爱祖牡丹集》是广西美术出版社2011年出版的图书，作者是雷爱祖,"[('雷 爱 祖 牡 丹 集', '雷 爱 祖', 11), ('雷 爱 祖 牡 丹 集', '广 西 美 术 出 版 社', 12)]","[('雷 爱 祖 牡 丹 集', '雷 爱 祖', 11), ('雷 爱 祖 牡 丹 集', '广 西 美 术 出 版 社', 12)]"
5446,数据结构题集由清华大学出版社于1999年02月出版，作者是严蔚敏、吴伟民、米宁,"[('数 据 结 构 题 集', '严 蔚 敏', 11), ('数 据 结 构 题 集', '清 华 大 学 出 版 社', 12), ('数 据 结 构 题 集', '吴 伟 民', 11)]","[('数 据 结 构 题 集', '严 蔚 敏', 11), ('数 据 结 构 题 集', '清 华 大 学 出 版 社', 12), ('数 据 结 构 题 集', '吴 伟 民', 11)]"
