,text,pre,truth
3335,储道衡（1906—1937） 岳西县温泉镇人,"[('储 道 衡', '1906', 4), ('储 道 衡', '岳 西 县 温 泉 镇', 2)]","[('储 道 衡', '1906', 4), ('储 道 衡', '岳 西 县', 2)]"
3336,当然，还有另一位疑似《金瓶梅》作者，王世贞，他曾写有《弇州山人四部稿》、《弇山堂别集》、《嘉靖以来首辅传》、《艺苑卮言》、《觚不觚录》等,"[('[UNK] 山 堂 别 集', '王 世 贞', 11), ('[UNK] 州 山 人', '王 世 贞', 11)]","[('嘉 靖 以 来 首 辅 传', '王 世 贞', 11), ('艺 苑 卮 言', '王 世 贞', 11)]"
3337,2013年，张靓颖首次登上央视蛇年春节联欢晚会，并且与杨坤合唱歌曲：《一辈子朋友》，网友称：“这首歌听着好大气、好有感觉，不愧是实力唱将的两个人一下子就拉高了一个档次”,"[('一 辈 子 朋 友', '张 靓 颖', 6), ('一 辈 子 朋 友', '杨 坤', 6)]","[('一 辈 子 朋 友', '张 靓 颖', 6), ('一 辈 子 朋 友', '杨 坤', 6)]"
3338,《莲花上的狮子》一书讲诉了欧亚文化交流中宽厚相容的一面，作者尚永琪，商务印书馆出版,"[('莲 花 上 的 狮 子', '尚 永 琪', 11), ('莲 花 上 的 狮 子', '商 务 印 书 馆', 12)]","[('莲 花 上 的 狮 子', '尚 永 琪', 11), ('莲 花 上 的 狮 子', '商 务 印 书 馆', 12)]"
3339,朱亚文曾二度饰演周总理，第一次是在《我们的法兰西岁月》中饰演的青年周恩来，第二次则是在2017年上映的《建军大业》中,"[('我 们 的 法 兰 西 岁 月', '朱 亚 文', 13), ('建 军 大 业', '朱 亚 文', 13)]","[('我 们 的 法 兰 西 岁 月', '朱 亚 文', 13), ('建 军 大 业', '朱 亚 文', 13)]"
3340,《再不想记起》是叶丽仪演唱的一首单曲，该曲收录在以叶丽仪的名字所命名的音乐里,"[('再 不 想 记 起', '叶 丽 仪', 6)]","[('再 不 想 记 起', '叶 丽 仪', 6), ('再 不 想 记 起', '叶 丽 仪', 7)]"
3341,《阁楼里的暴君》是东方出版社2011年6月1日出版的图书，由曼弗雷德·凯茨·德·弗里斯编著,"[('阁 楼 里 的 暴 君', '东 方 出 版 社', 12)]","[('阁 楼 里 的 暴 君', '东 方', 12), ('阁 楼 里 的 暴 君', '曼 弗 雷 德 · 凯 茨 · 德 · 弗 里 斯', 11)]"
3342,《主管必读》是2007年京华出版社出版的图书，作者是陈慧频,"[('主 管 必 读', '陈 慧 频', 11), ('主 管 必 读', '京 华 出 版 社', 12)]","[('主 管 必 读', '陈 慧 频', 11), ('主 管 必 读', '京 华 出 版 社', 12)]"
3343,于楠 男，1931年11月生，江苏省泰州市人,"[('于 楠', '1931 年 11 月', 4), ('于 楠', '江 苏 省 泰 州 市', 2)]","[('于 楠', '1931 年 11 月', 4), ('于 楠', '江 苏', 2)]"
3344,《鱼的后代》由吴亦帆演唱，收录在《砍掉重练》,"[('鱼 的 后 代', '砍 掉 重 练', 7), ('鱼 的 后 代', '吴 亦 帆', 6)]","[('鱼 的 后 代', '砍 掉 重 练', 7), ('鱼 的 后 代', '吴 亦 帆', 6)]"
3345,《你的配角》是回音哥演唱的一首流行歌曲，收录在回音哥的第二张 专辑《都给你》中，于2015年4月22日正式发行,"[('你 的 配 角', '都 给 你', 7)]","[('你 的 配 角', '回 音 哥', 6), ('你 的 配 角', '都 给 你', 7)]"
3346,贾从惠，女，彝族，出生于昆明，第六届康巴艺术节56名民族友好使者候选者,"[('贾 从 惠', '彝 族', 3)]","[('贾 从 惠', '昆 明', 2), ('贾 从 惠', '彝 族', 3)]"
3347,《我家也是面包店》是2011年台湾东贩出版社出版的图书，作者是日藤田千秋,"[('我 家 也 是 面 包 店', '藤 田 千 秋', 11), ('我 家 也 是 面 包 店', '台 湾 东 贩', 12)]","[('我 家 也 是 面 包 店', '藤 田 千 秋', 11), ('我 家 也 是 面 包 店', '台 湾 东 贩', 12)]"
3348,周晓庄，女，1955年11月出生，毕业于复旦大学管理学院，获经济学硕士学位,"[('周 晓 庄', '复 旦 大 学', 5), ('周 晓 庄', '1955 年 11 月', 4)]","[('周 晓 庄', '复 旦 大 学', 5), ('周 晓 庄', '1955 年 11 月', 4)]"
3349,金蓓蓓，主持人，出生于辽宁，毕业于中央戏剧学院,"[('金 蓓 蓓', '中 央 戏 剧 学 院', 5)]","[('金 蓓 蓓', '中 央 戏 剧 学 院', 5), ('金 蓓 蓓', '辽 宁', 2)]"
3350,1996年，林夕为张学友填词《你的名字我的姓氏》，作为张学友的结婚礼物,"[('你 的 名 字 我 的 姓 氏', '张 学 友', 6), ('你 的 名 字 我 的 姓 氏', '林 夕', 8)]","[('你 的 名 字 我 的 姓 氏', '张 学 友', 6), ('你 的 名 字 我 的 姓 氏', '林 夕', 8)]"
3351,近日，金庸的经典武侠小说《倚天屠龙记》再度被翻拍，三位主演全由新人担纲，曾舜晞饰演张无忌，唐嫣工作室艺人陈钰琪饰演赵敏，杨幂工作室艺人祝绪丹则挑战周芷若,"[('倚 天 屠 龙 记', '陈 钰 琪', 13), ('倚 天 屠 龙 记', '曾 舜 晞', 13)]","[('倚 天 屠 龙 记', '陈 钰 琪', 13), ('倚 天 屠 龙 记', '曾 舜 晞', 13)]"
3352,《陈独秀风雨人生》是2004年6月湖北人民出版社出版的图书，作者是朱洪,"[('陈 独 秀 风 雨 人 生', '湖 北 人 民 出 版 社', 12)]","[('陈 独 秀 风 雨 人 生', '湖 北 人 民 出 版 社', 12), ('陈 独 秀 风 雨 人 生', '朱 洪', 11)]"
3353,然后就要说到中国颜值担当的胡歌了，刚开始胡歌出演的《仙剑奇侠传一》就在全中国掀起了一波电视剧风暴，后来胡歌接连出演了《仙剑奇侠传三》以及《轩辕剑之天之痕》，并且胡歌的演技非常厉害，最得意的作品应该就是《琅琊榜》了，《琅琊榜》里面胡歌扮演的角色是善于权谋的江左梅郎梅长苏，而《琅琊榜》也靠着胡歌成为了这些年评价最高的一部电视剧,"[('轩 辕 剑 之 天 之 痕', '胡 歌', 13), ('仙 剑 奇 侠 传 一', '胡 歌', 13)]","[('胡 歌', '中 国', 1), ('轩 辕 剑 之 天 之 痕', '胡 歌', 13)]"
3354,收入语文教材由高等教育出版社新近出版的《大学语文》收入了罗大佑歌曲《现象七十二变》,"[('现 象 七 十 二 变', '罗 大 佑', 6)]","[('现 象 七 十 二 变', '罗 大 佑', 9), ('现 象 七 十 二 变', '罗 大 佑', 6)]"
3355,熊明辉是中国人民解放军空军总医院主任医师、教授，湖南医科大学湘雅医学院医学影像学专业研究生毕业，医学硕士,"[('熊 明 辉', '湖 南 医 科 大 学', 5)]","[('熊 明 辉', '湖 南 医 科 大 学', 5), ('熊 明 辉', '中 国', 1)]"
3356,《潇洒指数》是2004年中国经济出版社出版的图书，作者是蒋焱兰,"[('潇 洒 指 数', '中 国 经 济 出 版 社', 12)]","[('潇 洒 指 数', '蒋 焱 兰', 11), ('潇 洒 指 数', '中 国 经 济 出 版 社', 12)]"
3357,前程锦绣谭咏麟专辑：我们一起唱过的歌,"[('前 程 锦 绣', '我 们 一 起 唱 过 的 歌', 7)]","[('前 程 锦 绣', '我 们 一 起 唱 过 的 歌', 7), ('前 程 锦 绣', '谭 咏 麟', 6)]"
3358,《望春》初为作曲者莎光为那英制作专辑时创作的歌曲，蔡国庆作为歌曲和音伴唱,"[('望 春', '莎 光', 9), ('望 春', '蔡 国 庆', 9)]","[('望 春', '莎 光', 9), ('望 春', '那 英', 6)]"
3359,《暗星劫》是蚂蚁的荣耀创作的网络小说，发表于起点网,"[('暗 星 劫', '起 点 网', 10), ('暗 星 劫', '蚂 蚁 的 荣 耀', 11)]","[('暗 星 劫', '起 点 网', 10), ('暗 星 劫', '蚂 蚁 的 荣 耀', 11)]"
3360,有蒲巴甲和安以轩主演的《乌龙山剿匪记》登陆湖南卫视首播,"[('乌 龙 山 剿 匪 记', '安 以 轩', 13), ('乌 龙 山 剿 匪 记', '蒲 巴 甲', 13)]","[('乌 龙 山 剿 匪 记', '安 以 轩', 13), ('乌 龙 山 剿 匪 记', '蒲 巴 甲', 13)]"
3361,《都是为了你》是由李玲玉演唱的一首歌曲，收录在《是否把我忘记2》专辑里,"[('都 是 为 了 你', '是 否 把 我 忘 记 2', 7)]","[('都 是 为 了 你', '是 否 把 我 忘 记 2', 7), ('都 是 为 了 你', '李 玲 玉', 6)]"
3362,《儒家群己观研究》是2006年中国社会科学出版社出版的图书，作者是王齐彦,"[('儒 家 群 己 观 研 究', '王 齐 彦', 11), ('儒 家 群 己 观 研 究', '中 国 社 会 科 学 出 版 社', 12)]","[('儒 家 群 己 观 研 究', '王 齐 彦', 11), ('儒 家 群 己 观 研 究', '中 国 社 会 科 学 出 版 社', 12)]"
3363,2002年是牛莉多年努力后的一个丰收年，和张庭合作的《绝色双娇》让观众认识了她，和小陶虹合作的《空镜子》则征服了观众的心,"[('绝 色 双 娇', '小 陶 虹', 13), ('绝 色 双 娇', '牛 莉', 13)]","[('空 镜 子', '牛 莉', 13), ('空 镜 子', '2002 年', 16)]"
3364,《那女孩是谁》是徐誉滕的音乐作品，徐誉滕作曲，收录在《单曲-那女孩是谁》专辑中,"[('那 女 孩 是 谁', '徐 誉 滕', 6), ('那 女 孩 是 谁', '徐 誉 滕', 9)]","[('那 女 孩 是 谁', '徐 誉 滕', 6), ('那 女 孩 是 谁', '徐 誉 滕', 9)]"
3365,10漫天纷飞的花雨落在春的泥土里滋养了大地开出下一个花季风中你的泪滴滴滴落在回忆里让我们取名叫做珍惜——庾澄庆《春泥》《己亥杂诗》龚自珍浩荡离愁白日斜，吟鞭东指即天涯,"[('己 亥 杂 诗', '庾 澄 庆', 6)]","[('春 泥', '庾 澄 庆', 6), ('己 亥 杂 诗', '龚 自 珍', 11)]"
3366,《西游记》和《齐天大圣孙悟空》中，张卫健两次扮演的孙悟空堪称另类,"[('西 游 记', '张 卫 健', 13)]","[('西 游 记', '张 卫 健', 13), ('齐 天 大 圣', '张 卫 健', 13)]"
3367,《柳公权玄秘塔碑集字贴》是2005年湖南美术出版社出版的图书，作者是魏海田,"[('柳 公 权 玄 秘 塔 碑 集 字 贴', '魏 海 田', 11), ('柳 公 权 玄 秘 塔 碑 集 字 贴', '湖 南 美 术 出 版 社', 12)]","[('柳 公 权 玄 秘 塔 碑 集 字 贴', '魏 海 田', 11), ('柳 公 权 玄 秘 塔 碑 集 字 贴', '湖 南 美 术 出 版 社', 12)]"
3368,《莫切武士之谜》是2008年新世界出版社出版的图书，作者是琳恩·汉弥尔顿,"[('莫 切 武 士 之 谜', '新 世 界 出 版 社', 12)]","[('莫 切 武 士 之 谜', '新 世 界 出 版 社', 12), ('莫 切 武 士 之 谜', '琳 恩 · 汉 弥 尔 顿', 11)]"
3369,大家还记得她吗，她是当年风情万种的‘万人迷’【粉红女郎】2002年播出已经16年了，当年满嘴爱情语录的万人迷，10 年以表演系研究生新生的身份前往中戏学习攻读艺术硕士，如今18年，她成为了中戏的考官22岁演【粉红女郎】万人迷，一炮而红后，她2003年演了【天龙八部】里面的啊紫，刁蛮任性灵气十足，2010年演了【三国】里的貂蝉，倾国倾城还有后续好多电视剧等等，，，陈好一直不炒作，零绯闻，近几年几乎消失，但是提起来大家都知道，她靠的还是自己的口碑，她一年只接姨部戏，但是没一部戏都是磨炼出来的，用章子怡的话来说，她是个对演戏很有信念感的演员你们更喜欢陈好演的那部戏呢，,"[('粉 红 女 郎', '2002 年', 16)]",[]
3370,《小两口》由郑晓龙担任总导演，蓝志伟执导，费明、杨丝丝担纲编剧,"[('小 两 口', '蓝 志 伟', 14), ('小 两 口', '郑 晓 龙', 14)]","[('小 两 口', '蓝 志 伟', 14), ('小 两 口', '郑 晓 龙', 14)]"
3371,陈云滚，男，1962年10月出生，中共党员，中共江西省委党校在职研究生学历,"[('陈 云 滚', '1962 年 10 月', 4), ('陈 云 滚', '中 共 江 西 省 委 党 校', 5)]","[('陈 云 滚', '1962 年 10 月', 4), ('陈 云 滚', '江 西 省 委 党 校', 5)]"
3372,《烽火逃兵》是小知闲闲所撰写的一部抗战小说，发布在创世中文网,"[('烽 火 逃 兵', '创 世 中 文 网', 10)]","[('烽 火 逃 兵', '创 世 中 文 网', 10), ('烽 火 逃 兵', '小 知 闲 闲', 11)]"
3373,孙利欣，男，1967年7月出生，汉族，1983年参加工作,"[('孙 利 欣', '汉 族', 3)]","[('孙 利 欣', '1967 年 7 月', 4), ('孙 利 欣', '汉 族', 3)]"
3374,谢杰（1535-1604），字汉甫，福建省长乐县江田人,"[('谢 杰', '福 建 省 长 乐 县', 2), ('谢 杰', '1535', 4)]","[('谢 杰', '1535', 4), ('谢 杰', '福 建 省 长 乐 县 江 田', 2)]"
3375,翁金文  1950年8月生，云南罗平人，中共党员，高中文化，云南省曲靖市麒麟区人事局副局长,"[('翁 金 文', '云 南 罗 平', 2), ('翁 金 文', '1950 年 8 月', 4)]","[('翁 金 文', '云 南 罗 平', 2), ('翁 金 文', '1950 年 8 月', 4)]"
3376,深圳大运会夺金北京时间8月16日下午，在深圳大运会男子双人3米板决赛中，中国选手秦凯/林劲组合以419,"[('秦 凯', '中 国', 1)]","[('林 劲', '中 国', 1), ('秦 凯', '中 国', 1)]"
3377,《铜的再生与循环利用》是2010年中南大学出版社出版的图书，作者是王成彦、王忠,"[('铜 的 再 生 与 循 环 利 用', '王 成 彦', 11), ('铜 的 再 生 与 循 环 利 用', '中 南 大 学 出 版 社', 12), ('铜 的 再 生 与 循 环 利 用', '王 忠', 11)]","[('铜 的 再 生 与 循 环 利 用', '王 成 彦', 11), ('铜 的 再 生 与 循 环 利 用', '王 忠', 11)]"
3378,《人类最伟大的演讲》是2006年白山出版社出版的图书，作者是李在珍,"[('人 类 最 伟 大 的 演 讲', '白 山 出 版 社', 12), ('人 类 最 伟 大 的 演 讲', '李 在 珍', 11)]","[('人 类 最 伟 大 的 演 讲', '白 山 出 版 社', 12), ('人 类 最 伟 大 的 演 讲', '李 在 珍', 11)]"
3379,张有山，男，辽宁沈阳人，生于1938年9月16日，北京市农林科学院研究员，土壤与植物营养专家，中共党员,"[('张 有 山', '辽 宁 沈 阳', 2), ('张 有 山', '1938 年 9 月 16 日', 4)]","[('张 有 山', '辽 宁 沈 阳', 2), ('张 有 山', '1938 年 9 月 16 日', 4)]"
3380,《邪王溺宠妃》是连载于潇湘书院的杂文随笔小说，作者是冬菇不在,"[('邪 王 溺 宠 妃', '潇 湘 书 院', 10), ('邪 王 溺 宠 妃', '冬 菇 不 在', 11)]","[('邪 王 溺 宠 妃', '潇 湘 书 院', 10), ('邪 王 溺 宠 妃', '冬 菇 不 在', 11)]"
3381,《异乡人》一书是[美]保罗·尹所著小说，湖南文艺出版社出版发行,"[('异 乡 人', '湖 南 文 艺 出 版 社', 12)]","[('异 乡 人', '湖 南 文 艺 出 版 社', 12), ('异 乡 人', '保 罗 · 尹', 11)]"
3382,霍尊——火风儿子对家长们来说，火风这个名字并不陌生，他曾凭借《开门红》《大花轿》等脍炙人口的经典歌曲红遍大江南北，火风儿子霍尊在2014年《中国好歌曲》舞台上更是光彩夺目，赢得年度总冠军,"[('火 风', '中 国', 1)]","[('大 花 轿', '火 风', 6), ('开 门 红', '火 风', 6)]"
3383,《武侠世界大轮回》是作者公孙止01在起点中文网发表的一部小说,"[('武 侠 世 界 大 轮 回', '公 孙 止 01', 11), ('武 侠 世 界 大 轮 回', '起 点 中 文 网', 10)]","[('武 侠 世 界 大 轮 回', '起 点 中 文 网', 10), ('武 侠 世 界 大 轮 回', '公 孙 止 01', 11)]"
3384,个人简介文学章，男，湖南桃江人，1970年生,"[('文 学 章', '1970 年', 4), ('文 学 章', '湖 南 桃 江', 2)]","[('文 学 章', '1970 年', 4), ('文 学 章', '湖 南 桃 江', 2)]"
3385,曲目1 流浪的歌手 崔健   生活 崔健   拿错的雨伞 崔健   分手的时候 崔健   你不要走 崔健   浪子归 崔健   在远方 崔健   新潮 崔健   对视 崔健   为什么 崔健,[],"[('分 手 的 时 候', '崔 健', 6), ('浪 子 归', '崔 健', 6)]"
3386,《公寓奇缘》作者是剑阑沧海，是在起点中文网连载的都市小说,"[('公 寓 奇 缘', '起 点 中 文 网', 10)]","[('公 寓 奇 缘', '起 点 中 文 网', 10), ('公 寓 奇 缘', '剑 阑 沧 海', 11)]"
3387,据悉，根据《11处特工皇妃》改编的电视剧《楚乔传》即将开播，但开播前被网友“反抄袭吧”曝光原作小说《11处特工皇妃》涉嫌抄袭《九州》系列等多部小说，为此，《九州斛珠夫人》的作者萧如瑟和《九州缥缈录》的作者江南也先后现身发微博维权，谴责潇湘冬儿的抄袭行为,[],[]
3388,琵琶语，欢沁 中国新世纪音乐第一人 林海 的专辑 琵琶相 中的两首，他一改国人对琵琶的理解，琵琶不死版，不严肃,"[('琵 琶 语', '林 海', 6)]","[('琵 琶 语', '琵 琶 相', 7), ('琵 琶 语', '林 海', 6)]"
3389,《成就李嘉诚一生的八种能力》是2009年金城出版社出版的图书，作者是王志纲,"[('成 就 李 嘉 诚 一 生 的 八 种 能 力', '金 城 出 版 社', 12)]","[('成 就 李 嘉 诚 一 生 的 八 种 能 力', '王 志 纲', 11), ('成 就 李 嘉 诚 一 生 的 八 种 能 力', '金 城 出 版 社', 12)]"
3390,《哪儿》是由王菲作曲，王菲演唱的歌曲,"[('哪 儿', '王 菲', 9)]","[('哪 儿', '王 菲', 9), ('哪 儿', '王 菲', 6)]"
3391,《“中间地带”的革命》（副标题国际大背景下看中共成功之道）由山西人民出版社2010年5月1日出版，作者是杨奎松,"[('[UNK] 中 间 地 带 [UNK] 的 革 命', '杨 奎 松', 11), ('[UNK] 中 间 地 带 [UNK] 的 革 命', '山 西 人 民 出 版 社', 12)]","[('[UNK] 中 间 地 带 [UNK] 的 革 命', '杨 奎 松', 11), ('[UNK] 中 间 地 带 [UNK] 的 革 命', '山 西 人 民 出 版 社', 12)]"
3392,《青春为谁狂》是酷匠网连载的校园言情小说，作者是小苹果,"[('青 春 为 谁 狂', '酷 匠 网', 10), ('青 春 为 谁 狂', '小 苹 果', 11)]","[('青 春 为 谁 狂', '酷 匠 网', 10), ('青 春 为 谁 狂', '小 苹 果', 11)]"
3393,姓名：陈昊南，生日：1984年2月18日，身高：1米74，体重：62千克，职业：演员 街舞教练,"[('陈 昊 南', '1984 年 2 月 18 日', 4)]","[('陈 昊 南', '1984 年 2 月 18 日', 4), ('陈 昊 南', '1984 年', 4)]"
3394,《社会变革中的大学管理》是2004年浙江大学出版社出版的图书，作者是郭石明,"[('社 会 变 革 中 的 大 学 管 理', '郭 石 明', 11), ('社 会 变 革 中 的 大 学 管 理', '浙 江 大 学 出 版 社', 12)]","[('社 会 变 革 中 的 大 学 管 理', '郭 石 明', 11), ('社 会 变 革 中 的 大 学 管 理', '浙 江 大 学 出 版 社', 12)]"
3395,肖模文1，男，1968年7月生，汉族，中共党员，在职研究生学历,"[('肖 模 文', '汉 族', 3), ('肖 模 文', '1968 年 7 月', 4)]","[('肖 模 文', '1968 年 7 月', 4), ('肖 模 文', '汉 族', 3)]"
3396,《包子他娘亲》为起点中文网网络连载小说，作者为散球,"[('包 子 他 娘 亲', '散 球', 11), ('包 子 他 娘 亲', '起 点 中 文 网', 10)]","[('包 子 他 娘 亲', '散 球', 11), ('包 子 他 娘 亲', '起 点 中 文 网', 10)]"
3397,《豺狼突击队》是一部小说，作者是奴三，连载网站起点中文网,"[('豺 狼 突 击 队', '奴 三', 11), ('豺 狼 突 击 队', '起 点 中 文 网', 10)]","[('豺 狼 突 击 队', '奴 三', 11), ('豺 狼 突 击 队', '起 点 中 文 网', 10)]"
3398,郑崇苏，副教授、硕士生导师，1954年10月出生，毕业于福州大学,"[('郑 崇 苏', '1954 年 10 月', 4), ('郑 崇 苏', '福 州 大 学', 5)]","[('郑 崇 苏', '1954 年 10 月', 4), ('郑 崇 苏', '福 州 大 学', 5)]"
3399,《邪剑传承》是在起点中文网连载的东方玄幻小说，作者是林晓风,"[('邪 剑 传 承', '起 点 中 文 网', 10)]","[('邪 剑 传 承', '起 点 中 文 网', 10), ('邪 剑 传 承', '林 晓 风', 11)]"
3400,文跃萍 ， 1958年5月出生，祖籍江西萍乡，1986年12月毕业于江西省广播电视大学经济类企业管理专业，任职于江西省航务管理局港航工程处,"[('文 跃 萍', '江 西 省 广 播 电 视 大 学', 5)]","[('文 跃 萍', '1958 年 5 月', 4), ('文 跃 萍', '江 西 省 广 播 电 视 大 学', 5)]"
3401,《仍是任性》谭咏麟演唱的一首歌曲，谭咏麟由谱曲，谭咏麟填词，收录于《把你藏在歌里面都为了爱》中,"[('仍 是 任 性', '把 你 藏 在 歌 里 面 都 为 了 爱', 7), ('仍 是 任 性', '谭 咏 麟', 6), ('仍 是 任 性', '谭 咏 麟', 9), ('仍 是 任 性', '谭 咏 麟', 8)]","[('仍 是 任 性', '把 你 藏 在 歌 里 面 都 为 了 爱', 7), ('仍 是 任 性', '谭 咏 麟', 6)]"
3402,10.《仁显王后的男人》2012年4月18日播出，一共16集，由池贤宇、刘仁娜主演,"[('仁 显 王 后 的 男 人', '刘 仁 娜', 13), ('仁 显 王 后 的 男 人', '2012 年 4 月 18 日', 16), ('仁 显 王 后 的 男 人', '池 贤 宇', 13)]","[('仁 显 王 后 的 男 人', '刘 仁 娜', 13), ('仁 显 王 后 的 男 人', '池 贤 宇', 13)]"
3403,蒋勤勤版，1998年毕业后到北京电影制片厂工作，被琼瑶选中主演《苍天有泪》，被琼瑶赞为“轻柔似水，灵气逼人”，并为之取艺名“水灵”,"[('苍 天 有 泪', '蒋 勤 勤', 13)]","[('苍 天 有 泪', '琼 瑶', 11), ('苍 天 有 泪', '蒋 勤 勤', 13)]"
3404,《沢田家纲》是连载于晋江文学城的一部小说，作者是北沢檐,"[('沢 田 家 纲', '晋 江 文 学 城', 10), ('沢 田 家 纲', '北 沢 檐', 11)]","[('沢 田 家 纲', '晋 江 文 学 城', 10), ('沢 田 家 纲', '北 沢 檐', 11)]"
3405,《吴之振诗集》由浙江古籍出版社于2012-11出版，作者是吴之振,"[('吴 之 振 诗 集', '浙 江 古 籍 出 版 社', 12), ('吴 之 振 诗 集', '吴 之 振', 11)]","[('吴 之 振 诗 集', '浙 江 古 籍 出 版 社', 12), ('吴 之 振 诗 集', '吴 之 振', 11)]"
3406,《最强守护》是连载于纵横中文网的异界大陆类小说，作者是丹灯,"[('最 强 守 护', '丹 灯', 11), ('最 强 守 护', '纵 横 中 文 网', 10)]","[('最 强 守 护', '丹 灯', 11), ('最 强 守 护', '纵 横 中 文 网', 10)]"
3407,《西方现代幻想文学论》是由少年儿童出版社出版的一部教育作品，作者是彭懿,"[('西 方 现 代 幻 想 文 学 论', '少 年 儿 童 出 版 社', 12), ('西 方 现 代 幻 想 文 学 论', '彭 懿', 11)]","[('西 方 现 代 幻 想 文 学 论', '少 年 儿 童 出 版 社', 12), ('西 方 现 代 幻 想 文 学 论', '彭 懿', 11)]"
3408,《北京水旱灾害》作者是 北京市水利局，由中国水利水电出版社在1999年出版,"[('北 京 水 旱 灾 害', '中 国 水 利 水 电 出 版 社', 12)]","[('北 京 水 旱 灾 害', '中 国 水 利 水 电 出 版 社', 12), ('北 京 水 旱 灾 害', '北 京 市 水 利 局', 11)]"
3409,《美国的贫困与反贫困》是2012年中国社会科学出版社出版的图书，作者是(美)哈罗尔罗杰斯,"[('美 国 的 贫 困 与 反 贫 困', '中 国 社 会 科 学 出 版 社', 12)]","[('美 国 的 贫 困 与 反 贫 困', '中 国 社 会 科 学 出 版 社', 12), ('美 国 的 贫 困 与 反 贫 困', '哈 罗 尔 罗 杰 斯', 11)]"
3410,《浮生未歇》是2011年国际文化出版公司出版的图书，作者是衣露申,"[('浮 生 未 歇', '国 际 文 化 出 版 公 司', 12)]","[('浮 生 未 歇', '衣 露 申', 11), ('浮 生 未 歇', '国 际 文 化', 12)]"
3411,此书起点中文网首发  书名： 半龙少女  作者： 风之灵韵  小说类别：玄幻奇幻  写作进程：已经完本  总字数：419525简介一个半龙少女的奋斗史,"[('半 龙 少 女', '风 之 灵 韵', 11), ('半 龙 少 女', '起 点 中 文 网', 10)]","[('半 龙 少 女', '风 之 灵 韵', 11), ('半 龙 少 女', '起 点 中 文 网', 10)]"
3412,胡日新（浙江杭州人）胡日新（湖南宁乡人）胡日新，男，一九六○年三月生，汉族，湖南宁乡县人，学生成份，党校研究生，工程师，一九八一年八月参加工作，无党派人士,"[('胡 日 新', '一 九 六 ○ 年 三 月', 4), ('胡 日 新', '汉 族', 3), ('胡 日 新', '湖 南 宁 乡 县', 2)]","[('胡 日 新', '汉 族', 3), ('胡 日 新', '湖 南 宁 乡 县', 2)]"
3413,《流向：中国当代建筑20年观察与解析》是2012年江苏人民出版社出版的图书，作者是黄元炤,"[('流 向 ： 中 国 当 代 建 筑 20 年 观 察 与 解 析', '黄 元 [UNK]', 11), ('流 向 ： 中 国 当 代 建 筑 20 年 观 察 与 解 析', '江 苏 人 民 出 版 社', 12)]","[('流 向 ： 中 国 当 代 建 筑 20 年 观 察 与 解 析', '黄 元 [UNK]', 11), ('流 向 ： 中 国 当 代 建 筑 20 年 观 察 与 解 析', '江 苏 人 民 出 版 社', 12)]"
3414,《爱过我的每一天》是由林忆莲演唱的一首歌曲，收录在2002年发行的专辑《属于我的林忆莲》中,"[('爱 过 我 的 每 一 天', '属 于 我 的 林 忆 莲', 7), ('爱 过 我 的 每 一 天', '林 忆 莲', 6)]","[('爱 过 我 的 每 一 天', '属 于 我 的 林 忆 莲', 7), ('爱 过 我 的 每 一 天', '林 忆 莲', 6)]"
3415,《思考，快与慢》作者： [美]丹尼尔·卡尼曼出版社：中信出版社出版年：2012-7这是一本关于人类思考方式的书，主要讲述了对大脑思考速度的看法，以及如何改变传统的思考方式,"[('思 考 ， 快 与 慢', '丹 尼 尔 · 卡 尼 曼', 11), ('思 考 ， 快 与 慢', '中 信 出 版 社', 12)]","[('思 考 ， 快 与 慢', '丹 尼 尔 · 卡 尼 曼', 11), ('思 考 ， 快 与 慢', '中 信 出 版 社', 12)]"
3416,《万千妖宠》是墨舞红纱创作的网络小说，发表于晋江文学网,"[('万 千 妖 宠', '晋 江 文 学 网', 10)]","[('万 千 妖 宠', '墨 舞 红 纱', 11), ('万 千 妖 宠', '晋 江 文 学 网', 10)]"
3417,张宇，男，汉族，于田县奥依托格拉克乡科员,"[('张 宇', '汉 族', 3)]","[('张 宇', '汉 族', 3), ('张 宇', '汉', 3)]"
3418,曾志德男，广东省深圳市人，汉族，高中文化，1979年参加中国人民解放军，1982年参加公安工作，1990年加入中国共产党，历任广东省深圳市公安局罗湖分局刑警队侦察员、分队长，罗湖分局笋田派出所副所长，三级警督,"[('曾 志 德', '广 东 省 深 圳 市', 2), ('曾 志 德', '汉 族', 3), ('曾 志 德', '中 国', 1)]","[('高 中 文', '汉 族', 3), ('任 广', '中 国', 1)]"
3419,李世平，男，1963年出生，厦门人，现为厦门青年摄影家协会副主席,"[('李 世 平', '厦 门', 2), ('李 世 平', '1963 年', 4)]","[('李 世 平', '厦 门', 2), ('李 世 平', '1963 年', 4)]"
3420,《公共关系实践与案例》是2008年1月1日由电子工业出版社出版的图书，作者是马可尼,"[('公 共 关 系 实 践 与 案 例', '电 子 工 业 出 版 社', 12)]","[('公 共 关 系 实 践 与 案 例', '马 可 尼', 11), ('公 共 关 系 实 践 与 案 例', '电 子 工 业', 12)]"
3421,《商务模式原理》是2010年10月经济科学出版社出版图书，作者是程愚,"[('商 务 模 式 原 理', '经 济 科 学 出 版 社', 12)]","[('商 务 模 式 原 理', '程 愚', 11), ('商 务 模 式 原 理', '经 济 科 学 出 版 社', 12)]"
