,text,pre,truth
209,《被遗忘的爱》是黄家强的一首国语歌曲，由陈秋霞作词，黄家强作曲编曲并演唱，收录于2007年08月01日发行的专辑《她他》中,"[('被 遗 忘 的 爱', '陈 秋 霞', 8), ('被 遗 忘 的 爱', '黄 家 强', 9), ('被 遗 忘 的 爱', '她 他', 7)]","[('被 遗 忘 的 爱', '陈 秋 霞', 8), ('被 遗 忘 的 爱', '黄 家 强', 9), ('被 遗 忘 的 爱', '她 他', 7), ('被 遗 忘 的 爱', '黄 家 强', 6)]"
210,而小几岁的元彪，直到1979年被师兄洪金宝拉去《杂家小子》拍戏，才开始当起了主角，那会也算是正式成名，但拍那部戏之前元彪其实有点抗拒当主角，觉得自己在演戏方面的能力还不够，他的方向仍然是武术指导那块，不过他也考虑到学了那么多年京戏行当，没有理由不发挥出来，于是就接了《杂家小子》，那是他第一次当主角，幸运的是，第一次就获得了成功,"[('杂 家 小 子', '洪 金 宝', 13), ('杂 家 小 子', '洪 金 宝', 14)]","[('杂 家 小 子', '元 彪', 13), ('杂 家 小 子', '洪 金 宝', 13), ('杂 家 小 子', '洪 金 宝', 14)]"
211,2004年再次操刀，徐静蕾自编、自导、自演的电影《一个陌生女人的来信》获得第52届西班牙圣塞巴斯蒂安电影节最佳导演奖,"[('一 个 陌 生 女 人 的 来 信', '徐 静 蕾', 14)]","[('一 个 陌 生 女 人 的 来 信', '徐 静 蕾', 13), ('一 个 陌 生 女 人 的 来 信', '徐 静 蕾', 14)]"
212,汪峰专辑昏黄的色调、略微低落的神色，这是汪峰2013年专辑《生来彷徨》从专辑封面上给人们带来的第一印象，他自己也承认，这是他有史以来最悲伤的一张专辑，用十九首自己谱就的时代之歌，阐述现下的各种悲欢离合,"[('生 来 彷 徨', '汪 峰', 6)]","[('生 来 彷 徨', '汪 峰', 6), ('生 来 彷 徨', '汪 峰', 9)]"
213,《今夜的滋味》是由朴树作曲、作词，张亚东编曲、制作，朴树演唱的一首歌曲，收录于朴树2003年11月28日发行的专辑《生如夏花》中1,"[('今 夜 的 滋 味', '朴 树', 6), ('今 夜 的 滋 味', '生 如 夏 花', 7), ('今 夜 的 滋 味', '朴 树', 8), ('今 夜 的 滋 味', '朴 树', 9)]","[('今 夜 的 滋 味', '朴 树', 6), ('今 夜 的 滋 味', '生 如 夏 花', 7), ('今 夜 的 滋 味', '朴 树', 8), ('今 夜 的 滋 味', '朴 树', 9)]"
214,《子弹列车》是韩国舞曲风格的歌曲，在这首歌曲里林俊杰用多角度的视野创造出令人惊喜的音符,"[('子 弹 列 车', '林 俊 杰', 9)]","[('子 弹 列 车', '林 俊 杰', 9), ('子 弹 列 车', '林 俊 杰', 6)]"
215,《跟我回草原》原唱，填词扎西顿珠 ，编曲陈炬宏,"[('跟 我 回 草 原', '扎 西 顿 珠', 8)]","[('跟 我 回 草 原', '扎 西 顿 珠', 8), ('跟 我 回 草 原', '扎 西 顿 珠', 6)]"
216,不了解陈楚生的人或许会认为他只是一个会唱“口水情歌”的人，他的那首成名曲《有没有人告诉你》，虽然歌词直白，却唱进了许多在异乡漂泊人的心里,"[('有 没 有 人 告 诉 你', '陈 楚 生', 6)]","[('有 没 有 人 告 诉 你', '陈 楚 生', 6), ('有 没 有 人 告 诉 你', '陈 楚 生', 8)]"
217,《在不确定的世界里》是魏如萱演唱的歌曲，由陈绮贞填词、谱曲，收录在魏如萱2014年5月9日发行的专辑《还是要相信爱情啊混蛋们》中,"[('在 不 确 定 的 世 界 里', '陈 绮 贞', 8), ('在 不 确 定 的 世 界 里', '陈 绮 贞', 9), ('在 不 确 定 的 世 界 里', '还 是 要 相 信 爱 情 啊 混 蛋 们', 7), ('在 不 确 定 的 世 界 里', '魏 如 萱', 6)]","[('在 不 确 定 的 世 界 里', '陈 绮 贞', 8), ('在 不 确 定 的 世 界 里', '陈 绮 贞', 9), ('在 不 确 定 的 世 界 里', '还 是 要 相 信 爱 情 啊 混 蛋 们', 7), ('在 不 确 定 的 世 界 里', '魏 如 萱', 6)]"
218,《我并没有错》是潘美辰的音乐作品，黄怡作词作曲，收录在《最好的...金选集》专辑中,"[('我 并 没 有 错', '黄 怡', 9), ('我 并 没 有 错', '黄 怡', 8), ('我 并 没 有 错', '最 好 的 . . . 金 选 集', 7)]","[('我 并 没 有 错', '黄 怡', 9), ('我 并 没 有 错', '黄 怡', 8), ('我 并 没 有 错', '最 好 的 . . . 金 选 集', 7), ('我 并 没 有 错', '潘 美 辰', 6)]"
219,《时光机》是周杰伦演唱的一首歌曲，由方文山作词、周杰伦作曲，收录在周杰伦发行的第九张个人专辑《魔杰座》中，2008年，《时光机》这首歌曲被选为“2008风尚大典”的主题曲,"[('时 光 机', '魔 杰 座', 7), ('时 光 机', '方 文 山', 8), ('时 光 机', '周 杰 伦', 9)]","[('时 光 机', '魔 杰 座', 7), ('时 光 机', '方 文 山', 8), ('时 光 机', '周 杰 伦', 9), ('时 光 机', '周 杰 伦', 6)]"
220,拍《北京爱情故事》的陈思诚还被看作“文艺青年”，而《唐人街探案》从剧本到电影的高完成度让人相信这个新导演其实也是手艺人,"[('北 京 爱 情 故 事', '陈 思 诚', 14)]","[('北 京 爱 情 故 事', '陈 思 诚', 14), ('北 京 爱 情 故 事', '陈 思 诚', 13)]"
221,《除了伤心你还能给我什么1》是歌手龙梅子演唱的歌曲，王浩作词作曲，关剑编曲,"[('除 了 伤 心 你 还 能 给 我 什 么', '王 浩', 9)]","[('除 了 伤 心 你 还 能 给 我 什 么', '王 浩', 8), ('除 了 伤 心 你 还 能 给 我 什 么', '王 浩', 9), ('除 了 伤 心 你 还 能 给 我 什 么', '龙 梅 子', 6)]"
222,歌曲《好久没回家》由徐子淳作词、徐子崴作曲并演唱，收录在专辑《中国之最》中,"[('好 久 没 回 家', '徐 子 淳', 8), ('好 久 没 回 家', '徐 子 崴', 9), ('好 久 没 回 家', '中 国 之 最', 7), ('好 久 没 回 家', '徐 子 崴', 6)]","[('好 久 没 回 家', '徐 子 淳', 8), ('好 久 没 回 家', '徐 子 崴', 9), ('好 久 没 回 家', '中 国 之 最', 7), ('好 久 没 回 家', '徐 子 崴', 6)]"
223,《因为有我》收录于张惠妹2003年发行的第十一张个人专辑《勇敢》中，由林暐哲作词、作曲,"[('因 为 有 我', '林 暐 哲', 9), ('因 为 有 我', '张 惠 妹', 6), ('因 为 有 我', '勇 敢', 7), ('因 为 有 我', '林 暐 哲', 8)]","[('因 为 有 我', '林 暐 哲', 9), ('因 为 有 我', '张 惠 妹', 6), ('因 为 有 我', '勇 敢', 7), ('因 为 有 我', '林 暐 哲', 8)]"
224,《难道爱你要等下辈子吗》是首安东演唱的歌曲，收录于专辑《安东单曲集》中，由小星作词作曲,"[('难 道 爱 你 要 等 下 辈 子 吗', '小 星', 8), ('难 道 爱 你 要 等 下 辈 子 吗', '小 星', 9), ('难 道 爱 你 要 等 下 辈 子 吗', '安 东 单 曲 集', 7)]","[('难 道 爱 你 要 等 下 辈 子 吗', '小 星', 8), ('难 道 爱 你 要 等 下 辈 子 吗', '小 星', 9), ('难 道 爱 你 要 等 下 辈 子 吗', '安 东', 6), ('难 道 爱 你 要 等 下 辈 子 吗', '安 东 单 曲 集', 7)]"
225,《穿越人海》由曲世聪作词作曲、张杰演唱，收录在张杰2009年发行的专辑《穿越三部曲》中，是该专辑的主打歌,"[('穿 越 人 海', '张 杰', 6), ('穿 越 人 海', '曲 世 聪', 8), ('穿 越 人 海', '曲 世 聪', 9), ('穿 越 人 海', '穿 越 三 部 曲', 7)]","[('穿 越 人 海', '曲 世 聪', 8), ('穿 越 人 海', '张 杰', 6), ('穿 越 人 海', '穿 越 三 部 曲', 7), ('穿 越 人 海', '曲 世 聪', 9)]"
226,歌曲《偷听女孩心》选自刘德华专辑《天开了》，由刘德华作词，杜自持作曲，2001年出版发行,"[('偷 听 女 孩 心', '刘 德 华', 8), ('偷 听 女 孩 心', '天 开 了', 7)]","[('偷 听 女 孩 心', '杜 自 持', 9), ('偷 听 女 孩 心', '刘 德 华', 8), ('偷 听 女 孩 心', '天 开 了', 7), ('偷 听 女 孩 心', '刘 德 华', 6)]"
227,歌曲《中国冲冲冲》是由河南著名红色音乐人珞岩（艺名江山）作词作曲并演唱的一首爱国正能量歌曲，自发行以来好评如云，被媒体誉为“民族最强音”之后，珞岩又连续发行了《中国冲冲冲》之《龙的力量》《中国军人》《满江红》《佛愿》《守望的花朵》《男人别哭》等一系列正能量歌曲.1999年毕业于山东鲁西南艺术学院，2007年，凭借个人首支原创歌曲《女人的心是无情的铁榔头》正式出道,"[('中 国 冲 冲 冲', '珞 岩', 8), ('中 国 冲 冲 冲', '珞 岩', 9)]","[('中 国 冲 冲 冲', '珞 岩', 8), ('中 国 冲 冲 冲', '珞 岩', 9), ('中 国 冲 冲 冲', '江 山', 6)]"
228,《停电》是歌浴森演唱的一首歌曲，由黄淑惠作词及作曲,"[('停 电', '黄 淑 惠', 8), ('停 电', '歌 浴 森', 6), ('停 电', '黄 淑 惠', 9)]","[('停 电', '黄 淑 惠', 8), ('停 电', '歌 浴 森', 6), ('停 电', '黄 淑 惠', 9)]"
229,田敬宣，本字鹏鸾，汉，中国,"[('田 敬 宣', '中 国', 1)]","[('田 敬 宣', '中 国', 1), ('田 敬 宣', '中 国', 2)]"
230,《想你心会痛》是雨宗林演唱的歌曲，由林华勇、魏思诗作词，林华勇作曲,"[('想 你 心 会 痛', '林 华 勇', 8), ('想 你 心 会 痛', '魏', 8)]","[('想 你 心 会 痛', '魏 思 诗', 8), ('想 你 心 会 痛', '林 华 勇', 8), ('想 你 心 会 痛', '林 华 勇', 9), ('想 你 心 会 痛', '雨 宗 林', 6)]"
231,——陆游《钗头凤》3.帘外雨潺潺，春意阑珊,"[('钗 头 凤', '陆 游', 11)]","[('钗 头 凤', '陆 游', 8), ('钗 头 凤', '陆 游', 11)]"
232,第四首：喜剧之王《喜剧之王》是由黄伟文填词、李荣浩谱曲并演唱的一首歌曲，收录在李荣浩2014年11月28日发行的专辑《李荣浩》中，是该专辑的第一主打歌,"[('喜 剧 之 王', '李 荣 浩', 6), ('喜 剧 之 王', '李 荣 浩', 9), ('喜 剧 之 王', '黄 伟 文', 8)]","[('喜 剧 之 王', '李 荣 浩', 6), ('喜 剧 之 王', '李 荣 浩', 7), ('喜 剧 之 王', '黄 伟 文', 8), ('喜 剧 之 王', '李 荣 浩', 9)]"
233,2012年情人节之际，实力唱作歌手刘心，推出了自己词曲编全新单曲《情人节》,"[('情 人 节', '刘 心', 8), ('情 人 节', '刘 心', 9)]","[('情 人 节', '刘 心', 8), ('情 人 节', '刘 心', 9), ('情 人 节', '刘 心', 6)]"
234,《爱情发的光》是由姚谦作词，方大同作曲，吉克隽逸演唱的一首歌曲，收录于吉克隽逸2013年发行的首张专辑《吉克隽逸》中,"[('爱 情 发 的 光', '吉 克 隽 逸', 7), ('爱 情 发 的 光', '姚 谦', 8), ('爱 情 发 的 光', '方 大 同', 9), ('爱 情 发 的 光', '吉 克 隽 逸', 6)]","[('爱 情 发 的 光', '吉 克 隽 逸', 7), ('爱 情 发 的 光', '方 大 同', 9), ('爱 情 发 的 光', '姚 谦', 8), ('爱 情 发 的 光', '吉 克 隽 逸', 6)]"
235,《让我带着你的心飞翔》是由林志颖演唱的一首歌曲，由潘芳烈作词、作曲，发行于1994年7月，收录在《向昨天说再见》专辑,"[('让 我 带 着 你 的 心 飞 翔', '潘 芳 烈', 8), ('让 我 带 着 你 的 心 飞 翔', '向 昨 天 说 再 见', 7)]","[('让 我 带 着 你 的 心 飞 翔', '林 志 颖', 6), ('让 我 带 着 你 的 心 飞 翔', '潘 芳 烈', 8), ('让 我 带 着 你 的 心 飞 翔', '向 昨 天 说 再 见', 7), ('让 我 带 着 你 的 心 飞 翔', '潘 芳 烈', 9)]"
236,2009年，关凌与周小刚共同执导情景剧《圆圆的故事》，并在剧中饰演贾圆圆5,"[('圆 圆 的 故 事', '周 小 刚', 14)]","[('圆 圆 的 故 事', '关 凌', 13), ('圆 圆 的 故 事', '关 凌', 14)]"
237,《傻子才悲伤》是朴树所演唱的一首歌曲，由朴树作词、作曲，张亚东编曲，收录于朴树2003年11月28日发行的专辑《生如夏花》中,"[('傻 子 才 悲 伤', '朴 树', 8), ('傻 子 才 悲 伤', '朴 树', 9), ('傻 子 才 悲 伤', '生 如 夏 花', 7)]","[('傻 子 才 悲 伤', '朴 树', 8), ('傻 子 才 悲 伤', '朴 树', 9), ('傻 子 才 悲 伤', '朴 树', 6), ('傻 子 才 悲 伤', '生 如 夏 花', 7)]"
238,运动生涯维斯特高，1992年8月3日出生，是一名丹麦籍足球运动员，球场位置是中后卫,"[('维 斯 特 高', '丹 麦', 1), ('维 斯 特 高', '1992 年 8 月 3 日', 4)]","[('维 斯 特 高', '丹 麦', 1), ('维 斯 特 高', '丹 麦', 2), ('维 斯 特 高', '1992 年 8 月 3 日', 4)]"
239,门德君双节棍技术水平超前，属于大师级人物，是中国花式双节棍的第一人，中国双手双节棍的开创人,"[('门 德 君', '中 国', 1)]","[('门 德 君', '中 国', 2), ('门 德 君', '中 国', 1)]"
240,创作背景《沉默是金》由张国荣作曲、许冠杰作词,"[('沉 默 是 金', '许 冠 杰', 8), ('沉 默 是 金', '张 国 荣', 9)]","[('沉 默 是 金', '许 冠 杰', 8), ('沉 默 是 金', '张 国 荣', 9), ('沉 默 是 金', '张 国 荣', 6), ('沉 默 是 金', '许 冠 杰', 6)]"
241,跟着1998年，甄子丹又自导自演了他的第二部导演作品《杀杀人，跳跳舞》，这部电影，我觉得多多少少是有点吕克贝松的《这个杀手不太冷》的影子在里面的，其实拍得并不差，我看了一下资料，当时好像还从日本获得了一个最佳青年导演奖之类的，当时的甄子丹，35岁,"[('杀 杀 人 ， 跳 跳 舞', '甄 子 丹', 14)]","[('杀 杀 人 ， 跳 跳 舞', '甄 子 丹', 13), ('杀 杀 人 ， 跳 跳 舞', '甄 子 丹', 14)]"
242,《西泠印社精选历代碑帖：赵之谦楷书汜胜文》是2011年6月西泠印社出版社出版的图书，作者是西泠印社,"[('西 泠 印 社 精 选 历 代 碑 帖 ： 赵 之 谦 楷 书 [UNK] 胜 文', '西 泠 印 社', 11), ('西 泠 印 社 精 选 历 代 碑 帖 ： 赵 之 谦 楷 书 [UNK] 胜 文', '赵 之 谦', 11), ('西 泠 印 社 精 选 历 代 碑 帖 ： 赵 之 谦 楷 书 [UNK] 胜 文', '西 泠 印 社', 12)]","[('赵 之 谦 楷 书 [UNK] 胜 文', '西 泠 印 社', 11), ('赵 之 谦 楷 书 [UNK] 胜 文', '西 泠 印 社', 12)]"
243,《但愿你了解》由潘伟源填词， 王杰谱曲并演唱，陈志远编曲，收录在专辑《人在风雨中》，由华纳唱片、飞碟唱片于1989年12月22日发行,"[('但 愿 你 了 解', '王 杰', 9), ('但 愿 你 了 解', '人 在 风 雨 中', 7), ('但 愿 你 了 解', '王 杰', 6), ('但 愿 你 了 解', '潘 伟 源', 8)]","[('但 愿 你 了 解', '王 杰', 9), ('但 愿 你 了 解', '人 在 风 雨 中', 7), ('但 愿 你 了 解', '王 杰', 6), ('但 愿 你 了 解', '潘 伟 源', 8)]"
244,歌曲歌词《你的城市你的故事》作曲：戴浪 作词：戴浪 石文走在属于你的城市猜你最近的故事只不过用路人的方式悄悄地再走过一次你说曾向往的城市如今已变成你的样子分岔路的指使什么方式才让我重拾你的日子,"[('你 的 城 市 你 的 故 事', '戴 浪', 8), ('你 的 城 市 你 的 故 事', '戴 浪', 9)]","[('你 的 城 市 你 的 故 事', '戴 浪', 8), ('你 的 城 市 你 的 故 事', '石 文', 8), ('你 的 城 市 你 的 故 事', '戴 浪', 9)]"
245,《天上掉下个林妹妹》是由张超作词作曲，自由派对演唱的歌曲,"[('天 上 掉 下 个 林 妹 妹', '张 超', 8), ('天 上 掉 下 个 林 妹 妹', '张 超', 9)]","[('天 上 掉 下 个 林 妹 妹', '张 超', 8), ('天 上 掉 下 个 林 妹 妹', '张 超', 9), ('天 上 掉 下 个 林 妹 妹', '自 由 派 对', 6)]"
246,《天冷就回来》是由陈洁仪演唱的一首歌曲，1由梁文福填词谱曲，收录于专辑《异想世界》中,"[('天 冷 就 回 来', '异 想 世 界', 7), ('天 冷 就 回 来', '梁 文 福', 9), ('天 冷 就 回 来', '梁 文 福', 8), ('天 冷 就 回 来', '陈 洁 仪', 6)]","[('天 冷 就 回 来', '《 异 想 世 界 》', 7), ('天 冷 就 回 来', '梁 文 福', 8), ('天 冷 就 回 来', '梁 文 福', 9), ('天 冷 就 回 来', '陈 洁 仪', 6)]"
247,创作背景《像梦一样自由》这首歌曲是由大陆创作人汪峰填词、谱曲，大陆创作人贾轶男编曲，汪峰演唱的一首摇滚歌曲,"[('像 梦 一 样 自 由', '汪 峰', 8), ('像 梦 一 样 自 由', '汪 峰', 9)]","[('像 梦 一 样 自 由', '汪 峰', 6), ('像 梦 一 样 自 由', '汪 峰', 8), ('像 梦 一 样 自 由', '汪 峰', 9)]"
248,《光辉岁月》是黄家驹为南非黑人领袖曼德拉创作的一首感人至深的作品6,"[('光 辉 岁 月', '黄 家 驹', 8), ('光 辉 岁 月', '黄 家 驹', 9), ('光 辉 岁 月', '曼 德 拉', 6)]","[('光 辉 岁 月', '黄 家 驹', 8), ('光 辉 岁 月', '黄 家 驹', 9), ('曼 德 拉', '南 非', 1)]"
249,《笑傲蜀山》是由曲泉丞作词作曲并演唱的一首柔美性的歌曲，该曲收录于2012年发行的专辑《蜀山传奇 游戏原声带》，是大型网游《蜀山传奇》的主题曲,"[('笑 傲 蜀 山', '曲 泉 丞', 8), ('笑 傲 蜀 山', '曲 泉 丞', 9)]","[('笑 傲 蜀 山', '曲 泉 丞', 6), ('笑 傲 蜀 山', '蜀 山 传 奇 游 戏 原 声 带', 7), ('笑 傲 蜀 山', '曲 泉 丞', 8), ('笑 傲 蜀 山', '曲 泉 丞', 9)]"
250,《越痛越想你》是由雷诺儿演唱，海雷填词，雷诺儿谱曲的一首歌,"[('越 痛 越 想 你', '雷 诺 儿', 6), ('越 痛 越 想 你', '海 雷', 8), ('越 痛 越 想 你', '雷 诺 儿', 9)]","[('越 痛 越 想 你', '雷 诺 儿', 6), ('越 痛 越 想 你', '海 雷', 8), ('越 痛 越 想 你', '雷 诺 儿', 9)]"
251,《在凌晨》是张震岳作词、作曲、演唱的歌曲，收录在专辑《有问题》、《阿岳正传》,"[('在 凌 晨', '有 问 题', 7), ('在 凌 晨', '张 震 岳', 8), ('在 凌 晨', '张 震 岳', 9), ('在 凌 晨', '张 震 岳', 6)]","[('在 凌 晨', '张 震 岳', 8), ('在 凌 晨', '张 震 岳', 9), ('在 凌 晨', '张 震 岳', 6)]"
252,《陨落的星星》是日本作家石田衣良创作的长篇小说，由九州出版社出版发行,"[('石 田 衣 良', '日 本', 1), ('陨 落 的 星 星', '九 州 出 版 社', 12)]","[('陨 落 的 星 星', '石 田 衣 良', 11), ('石 田 衣 良', '日 本', 1), ('石 田 衣 良', '日 本', 2), ('陨 落 的 星 星', '九 州 出 版 社', 12)]"
253,乔·科本斯是比利时的一名足球运动员，效力于色格拉,"[('乔 · 科 本 斯', '比 利 时', 1)]","[('乔 · 科 本 斯', '比 利 时', 2), ('乔 · 科 本 斯', '比 利 时', 1)]"
254,《今年流行浪漫》是孙悦的音乐作品，收录在《为了这一天》专辑中,"[('今 年 流 行 浪 漫', '为 了 这 一 天', 7)]","[('今 年 流 行 浪 漫', '孙 悦', 8), ('今 年 流 行 浪 漫', '孙 悦', 6), ('今 年 流 行 浪 漫', '为 了 这 一 天', 7)]"
255,高中的时候许嵩仍然引领着一代潮流，他的歌曲风格被很多歌手模仿，那个时期他的作品都是歌词非常有意境美，歌曲伤感居多的类型，比如说那个时候出的《全球变冷》、《清明雨上》还有《灰色头像》都是非常具有代表性的作品，也是脍炙人口的作品,"[('清 明 雨 上', '许 嵩', 8), ('清 明 雨 上', '许 嵩', 6)]","[('清 明 雨 上', '许 嵩', 8), ('灰 色 头 像', '许 嵩', 9), ('全 球 变 冷', '许 嵩', 6), ('灰 色 头 像', '许 嵩', 6)]"
256,《流星雨又来临》是魏晨演唱的歌曲，由魏晨亲自作曲、作词，是电视剧《一起又看流星雨》的插曲，收录在专辑《千方百计》中,"[('流 星 雨 又 来 临', '千 方 百 计', 7), ('流 星 雨 又 来 临', '魏 晨', 8)]","[('流 星 雨 又 来 临', '魏 晨', 9), ('流 星 雨 又 来 临', '千 方 百 计', 7), ('流 星 雨 又 来 临', '魏 晨', 6), ('流 星 雨 又 来 临', '魏 晨', 8)]"
257,《时候尚早》出自蓝奕邦的专辑《蓝》中的一首歌，发行于2008年7月30日,[],"[('时 候 尚 早', '蓝 奕 邦', 9), ('时 候 尚 早', '蓝 奕 邦', 6), ('时 候 尚 早', '《 蓝 》', 7)]"
258,《乘喷射机离去》是陈珊妮演唱的歌曲，由李格弟作词，陈珊妮作曲1,"[('乘 喷 射 机 离 去', '李 格 弟', 8), ('乘 喷 射 机 离 去', '陈 珊 妮', 6), ('乘 喷 射 机 离 去', '陈 珊 妮', 9)]","[('乘 喷 射 机 离 去', '李 格 弟', 8), ('乘 喷 射 机 离 去', '陈 珊 妮', 6), ('乘 喷 射 机 离 去', '陈 珊 妮', 9)]"
259,《新科学怪人》是梅尔·布鲁克斯执导的恐怖片，梅尔·布鲁克斯、泰利·加尔参与演出,"[('新 科 学 怪 人', '梅 尔 · 布 鲁 克 斯', 14)]","[('新 科 学 怪 人', '梅 尔 · 布 鲁 克 斯', 13), ('新 科 学 怪 人', '泰 利 · 加 尔', 13), ('新 科 学 怪 人', '梅 尔 · 布 鲁 克 斯', 14)]"
260,《夏而的风》是山东夏而集团联合作词作曲家韩波携手创作的歌曲，作为山东夏而集团集团歌曲,"[('夏 而 的 风', '韩 波', 9)]","[('夏 而 的 风', '韩 波', 8), ('夏 而 的 风', '韩 波', 9)]"
261,张寒晖在短暂的一生中，创作了十几部戏剧和小说，创作了70多首歌曲，绝大多数是既作词又谱曲的，其中著名的、广为流传的歌曲有《松花江上》《去当兵》《游击乐》和《军民大生产》等,"[('松 花 江 上', '张 寒 晖', 8), ('松 花 江 上', '张 寒 晖', 9), ('去 当 兵', '张 寒 晖', 8)]","[('松 花 江 上', '张 寒 晖', 8), ('松 花 江 上', '张 寒 晖', 9)]"
262,《玩儿》是所属专辑：龙井说唱2，演唱者：龙井说唱，作词和作曲也是龙井说唱,"[('玩 儿', '龙 井 说 唱 2', 7), ('玩 儿', '龙 井 说 唱', 9), ('玩 儿', '龙 井 说', 6), ('玩 儿', '龙 井 说 唱', 8)]","[('玩 儿', '龙 井 说 唱 2', 7), ('玩 儿', '龙 井 说 唱', 8), ('玩 儿', '龙 井 说 唱', 9)]"
263,《阳光总在风雨后》是陈佳明作词作曲，吴庆隆编曲，许美静演唱的一首歌曲，收录在专辑《都是夜归人》中,"[('阳 光 总 在 风 雨 后', '陈 佳 明', 9), ('阳 光 总 在 风 雨 后', '陈 佳 明', 8), ('阳 光 总 在 风 雨 后', '许 美 静', 6), ('阳 光 总 在 风 雨 后', '都 是 夜 归 人', 7)]","[('阳 光 总 在 风 雨 后', '陈 佳 明', 9), ('阳 光 总 在 风 雨 后', '陈 佳 明', 8), ('阳 光 总 在 风 雨 后', '许 美 静', 6), ('阳 光 总 在 风 雨 后', '都 是 夜 归 人', 7)]"
264,《不为谁而作的歌》是林俊杰演唱的一首歌曲，由林秋离填词，林俊杰谱曲，收录在林俊杰于2015年12月25日发行的实验专辑《和自己对话》中，为该专辑的首波主打,[],"[('不 为 谁 而 作 的 歌', '和 自 己 对 话', 7), ('不 为 谁 而 作 的 歌', '林 俊 杰', 9), ('不 为 谁 而 作 的 歌', '林 秋 离', 8), ('不 为 谁 而 作 的 歌', '林 俊 杰', 6)]"
265,2006年在筹备专辑《依然范特西》时，周杰伦改变曲风、突破以往的路线，创作了《迷迭香》这首爵士风格的歌曲，录音时他也努力唱得性感一点23，方文山以”迷迭香的香味形容女性的魅力“作为立意，创作了这首歌曲的歌词4,"[('迷 迭 香', '周 杰 伦', 6), ('迷 迭 香', '周 杰 伦', 9)]","[('迷 迭 香', '依 然 范 特 西', 7), ('迷 迭 香', '周 杰 伦', 6), ('迷 迭 香', '周 杰 伦', 9), ('迷 迭 香', '方 文 山', 8)]"
266,基本信息歌名：后遗症1  词曲：胜屿  编曲：胜屿  演唱：胜屿  录混：李琰祥2歌曲内容[00:00,"[('后 遗 症', '李 琰 祥', 6), ('后 遗 症', '胜 屿', 8), ('后 遗 症', '胜 屿', 9)]","[('后 遗 症', '胜 屿', 6), ('后 遗 症', '胜 屿', 8), ('后 遗 症', '胜 屿', 9)]"
267,4、《风筝》是新丽传媒、东方联盟联合出品的年代谍战剧，由柳云龙执导，柳云龙、罗海琼领衔主演,"[('风 筝', '新 丽 传 媒 、 东 方 联 盟', 0)]","[('风 筝', '柳 云 龙', 14), ('风 筝', '罗 海 琼', 13), ('风 筝', '新 丽 传 媒 、 东 方 联 盟', 0), ('风 筝', '柳 云 龙', 13)]"
268,中国4大新生代男歌手：第一，周杰伦，凭借歌曲《青花瓷》获得第19届金曲奖最佳作曲人奖,"[('青 花 瓷', '周 杰 伦', 9)]","[('青 花 瓷', '周 杰 伦', 6), ('青 花 瓷', '周 杰 伦', 9)]"
269,6.《丁香花》——唐磊：曾几何时，网络上一首感人至深的《丁香花》感动了无数的歌迷朋友，背后的词曲作者便是其貌不扬的创作歌手唐磊，根据真实故事改编的《丁香花》一经推出便传唱一时，可是爆红之后唐磊也逐渐消失在歌迷的视线之中,"[('丁 香 花', '唐 磊', 6), ('丁 香 花', '唐 磊', 8), ('丁 香 花', '唐 磊', 9)]","[('丁 香 花', '唐 磊', 6), ('丁 香 花', '唐 磊', 8), ('丁 香 花', '唐 磊', 9)]"
270,邓超挺有才华的，演技还不错，想活跃的想象力，丝毫没有压力的演绎他自己，把艺术融入角色里，将内心的思想转化成一个活灵活现的人，不过有些角色简直就是在演他自己，《分手大师》一个浮夸的“戏疯子”，沉浸式的演技，内心应该挺暗爽的，心灵能量得以找到突破口，转化给了梅远贵，演正常剧，会深入很多，是个复合型演员,"[('分 手 大 师', '邓 超', 13)]","[('分 手 大 师', '邓 超', 13), ('分 手 大 师', '邓 超', 14)]"
271,基本信息歌曲：红尘情歌  演唱：郑东  作词：潘龙江  作曲：潘龙江  编曲：孔雀廊工作人员  后期混缩：孔雀廊工作人员  和声：李冰洁  发行公司：孔雀唱片  发行日期：2012,"[('红 尘 情 歌', '潘 龙 江', 9), ('红 尘 情 歌', '潘 龙 江', 8)]","[('红 尘 情 歌', '郑 东', 6), ('红 尘 情 歌', '潘 龙 江', 9), ('红 尘 情 歌', '潘 龙 江', 8)]"
272,《萤火》是电视剧《兰陵王妃》的片尾曲，由阿云嘎作词、作曲，黄阅演唱,"[('萤 火', '阿 云 嘎', 8), ('萤 火', '阿 云 嘎', 9)]","[('萤 火', '黄 阅', 6), ('萤 火', '阿 云 嘎', 8), ('萤 火', '阿 云 嘎', 9)]"
273,今生跟随主耶稣作词：马健涛 李冰作曲：马健涛编曲：马健涛录音：马健南演唱：李冰 马健涛,"[('今 生 跟 随 主 耶 稣', '李 冰', 9), ('今 生 跟 随 主 耶 稣', '李 冰', 6), ('今 生 跟 随 主 耶 稣', '李 冰', 8), ('今 生 跟 随 主 耶 稣', '马 健 涛', 6), ('今 生 跟 随 主 耶 稣', '马 健 涛', 9), ('今 生 跟 随 主 耶 稣', '马 健 涛', 8)]","[('今 生 跟 随 主 耶 稣', '马 健 涛', 9), ('今 生 跟 随 主 耶 稣', '李 冰', 8), ('今 生 跟 随 主 耶 稣', '马 健 涛', 8)]"
